Frequency - Phase	Phase - Phase
2129.93	28.4919
2131.02	28.5238
2131.97	151.845
2132.92	28.4858
2134.09	28.4942
2135	151.757
2136.03	151.828
2137	28.5722
2138.03	28.5291
2139.02	28.5169
2140	28.5192
2140.93	151.782
2142.03	151.757
2142.98	28.5141
2144.1	28.491
2145.11	28.4742
2145.97	28.4635
2147.03	28.4553
2148.01	28.4513
2148.95	28.5032
2150.05	151.849
2150.97	28.5489
2151.91	28.4856
2153.03	28.5068
2153.96	28.4741
2155.07	151.712
2155.99	28.4387
2156.86	151.797
2158.07	28.4947
2158.93	28.5467
2159.95	28.5236
2161.09	28.4664
2161.96	28.4865
2163.17	28.5239
2164.03	28.5534
2164.98	28.4623
2166.07	151.764
2166.98	28.5417
2167.89	28.5323
2169.03	28.4501
2170.02	28.523
2170.98	28.506
2172.04	151.759
2172.97	151.783
2174.05	28.5501
2175.04	28.5016
2175.92	28.4345
2177.01	28.4802
2177.92	28.5572
2178.91	28.4266
2180.06	28.4664
2180.97	28.4416
2182.14	28.4939
2183.02	28.5285
2183.94	151.81
2185.07	28.5561
2186.02	28.4919
2186.93	28.5761
2188.02	28.5369
2188.94	28.5422
2190	151.809
2191.08	28.5215
2191.96	151.812
2193.09	28.5068
2194	151.96
2194.9	28.4961
2196.05	151.831
2196.96	28.5532
2197.93	151.702
2199.06	28.4464
2200.01	28.4607
2201.14	28.525
2202.01	28.4127
2202.93	28.5564
2204.09	28.5708
2205.02	28.5659
2205.92	28.5211
2207.03	151.802
2207.98	28.478
2208.89	28.4874
2210.01	28.5217
2210.99	28.4538
2212.05	151.852
2213.02	28.4113
2213.96	151.802
2215.03	28.5833
2215.99	151.771
2216.89	28.4727
2218.12	151.817
2218.99	28.519
2220.02	28.4873
2221.07	151.672
2221.92	28.5413
2223.02	28.4059
2224	28.526
2224.96	28.2925
2226.12	28.5774
2226.91	151.809
2227.97	151.758
2229	28.5381
2229.92	151.746
2231.11	28.5037
2231.95	28.5169
2232.93	151.76
2234.03	28.546
2234.97	151.886
2235.86	28.4848
2237.09	28.5013
2237.91	151.768
2239.08	28.5797
2240.01	28.5858
2240.91	28.5474
2242.02	151.781
2242.95	28.5721
2243.97	28.5765
2245	28.5312
2245.96	28.5253
2246.91	28.5094
2247.98	28.5214
2248.96	28.5272
2250.09	151.8
2251.08	151.724
2251.93	28.5018
2253.08	28.4732
2253.98	28.4038
2254.94	28.5041
2256.05	151.774
2257	28.522
2258.05	151.771
2258.98	28.542
2259.91	28.5482
2261.08	151.796
2261.99	28.5446
2262.89	151.729
2264.06	28.534
2264.94	28.4476
2265.89	151.816
2267.03	28.5655
2267.95	151.828
2269.04	28.373
2270.04	28.4746
2270.93	28.5059
2272.08	28.5605
2272.91	28.6141
2273.94	28.5195
2275.02	151.721
2276.01	28.5749
2277.07	28.5802
2278	28.5818
2278.92	151.796
2280.07	28.5327
2281	151.735
2281.96	28.5039
2283.04	28.4696
2283.94	28.4768
2285.11	28.5247
2286.01	28.5301
2286.96	28.4974
2288.11	28.5086
2288.97	28.4434
2289.93	28.4688
2291.11	28.5027
2291.99	28.5143
2292.93	151.781
2294	28.4818
2294.92	151.821
2296.1	28.5031
2297.01	28.5518
2297.9	28.5441
2299.06	28.4092
2299.93	28.5776
2300.96	28.47
2302.01	28.4529
2302.92	151.753
2304.08	28.4846
2304.99	28.5129
2305.94	28.4862
2307.05	151.717
2308	28.5141
2308.92	28.5314
2310.03	28.4997
2310.96	28.4148
2311.88	28.5267
2312.99	28.4839
2313.94	151.853
2315.06	28.5056
2316.03	151.714
2316.91	28.5729
2318.05	28.5205
2318.98	28.5459
2319.9	28.526
2321.01	28.563
2321.94	151.835
2323.03	151.844
2324	28.5147
2324.98	28.5
2326.1	151.775
2327	28.5692
2327.86	151.693
2329.02	28.5497
2329.95	28.5459
2330.95	28.4822
2332.03	28.5
2332.98	28.5044
2334.01	28.5393
2334.93	28.485
2335.84	28.4937
2337.04	28.5267
2337.99	151.705
2338.87	28.5061
2340.03	28.498
2340.92	151.783
2342.08	28.5072
2343.04	28.506
2343.95	151.768
2345.08	28.5446
2345.96	28.6164
2346.92	28.5555
2348.11	151.768
2349.02	28.592
2349.89	151.772
2351.04	151.778
2351.9	28.5161
2353.06	28.5293
2354.05	28.4843
2354.93	151.741
2356.06	28.5087
2356.98	28.4884
2357.88	28.5619
2359.09	28.5135
2360.01	28.4887
2361.1	151.702
2361.98	28.5523
2362.91	28.5627
2364.04	28.5671
2365	28.5061
2365.91	28.4927
2367.02	151.743
2367.96	151.734
2368.92	151.722
2370	28.5133
2370.97	28.5038
2372.07	28.5645
2372.94	151.803
2373.93	28.58
2375.05	28.5213
2376.01	28.518
2376.85	28.5506
2378.02	28.4844
2378.87	28.5281
2380.1	28.5614
2381	28.4976
2381.96	151.802
2383.04	28.5703
2383.98	28.5292
2384.95	28.4951
2386.05	28.6238
2387.9	28.5347
2388.98	28.5182
2389.97	28.5336
2391.03	151.871
2392	28.4818
2392.9	28.5588
2394.04	28.5514
2394.97	151.828
2395.02	28.5243
2397.08	28.4149
2397.97	28.5668
2399.1	151.86
2399.95	28.371
2400.9	28.4145
2402.11	28.5466
2402.94	28.3973
2403.9	28.5513
2405.01	28.4012
2405.96	28.5279
2406.87	28.5693
2408	28.55
2408.92	28.4955
2410.08	28.5033
2410.98	28.5457
2411.9	28.57
2413.07	28.5322
2414.01	28.4494
2414.9	28.5491
2416.08	151.664
2416.95	28.5315
2418.01	28.3649
2418.99	151.817
2419.91	28.4415
2421.04	28.5341
2421.98	28.5541
2422.9	28.4783
2424.07	151.877
2424.97	28.5768
2425.87	151.805
2427.05	28.4725
2427.93	28.5131
2429.08	28.452
2430.01	28.5135
2430.92	28.6097
2432.02	151.83
2432.94	28.5563
2433.92	151.789
2435.04	28.491
2435.9	28.5447
2437.06	28.4168
2437.99	-208.191
2438.94	28.5911
2440.03	28.4662
2440.96	28.3932
2441.88	-208.115
2443	28.5665
2443.94	28.5716
2444.91	28.5554
2446.03	-208.208
2446.99	28.6156
2448.07	28.5701
2449.09	28.536
2449.92	28.5635
2451.03	28.522
2451.95	28.5514
2452.85	28.4851
2453.98	28.5273
2454.94	28.4904
2456.07	-208.268
2456.99	-208.095
2457.97	28.5335
2459.06	28.5576
2459.96	28.5624
2460.91	-208.162
2462.08	28.4872
2462.94	28.5478
2463.88	-208.167
2465	28.5824
2465.88	28.581
2467.1	-208.259
2468.01	28.591
2468.93	28.5586
2470.02	28.5635
2470.96	28.4901
2471.87	28.5535
2473.03	-208.165
2473.91	-208.247
2475.04	-208.143
2476.03	28.537
2476.92	28.5951
2478	-208.238
2479.01	28.5884
2479.93	28.5886
2480.99	28.5836
2481.93	28.4927
2483.1	28.5015
2484.03	28.5107
2484.9	28.624
2486.03	28.4914
2486.99	-208.19
2487.95	28.6381
2489.07	28.561
2489.95	28.5514
2490.9	28.5249
2492.05	28.4986
2492.92	28.4983
2494.07	28.5854
2494.97	28.5247
2496	28.5228
2497.03	-208.2
2497.94	28.5236
2498.93	28.4395
2500.09	28.4964
2500.98	28.5594
2502.04	28.5527
2503	28.5171
2503.97	28.4965
2505.05	28.5339
2506	-208.185
2506.89	28.531
2508.1	-208.228
2508.99	28.5812
2509.91	28.5147
2511.06	28.5407
2512	-208.253
2513.09	28.6066
2514.04	-208.253
2514.95	28.5138
2516.11	-208.1
2516.95	28.5936
2517.93	28.5517
2518.99	28.4882
2520.01	28.5786
2521.09	28.512
2522.02	-208.126
2522.99	28.616
2524.05	28.641
2524.96	28.6043
2525.91	28.5857
2527.08	-208.13
2527.95	-208.152
2528.96	28.5628
2530.01	28.5165
2530.91	28.3853
2532.01	28.5301
2532.98	-208.211
2533.9	28.5321
2535.07	28.5395
2535.93	28.5417
2536.85	-208.078
2538.07	28.5434
2538.98	-208.233
2540.11	28.6004
2541.03	28.4923
2541.92	28.5553
2543.11	28.4974
2544.02	28.6261
2544.93	28.5527
2545.98	28.565
2547.03	-208.264
2547.94	-208.182
2548.98	28.3712
2550.03	28.4005
2551.1	-208.197
2552.94	-208.098
2554.07	28.5363
2554.97	28.5953
2555.89	28.5992
2557.02	28.5533
2557.96	28.4573
2559.07	28.5855
2560.02	28.4971
2560.94	28.5139
2562.03	28.5851
2563.01	28.3296
2563.91	28.4975
2565.09	28.5237
2566	28.6016
2566.93	28.6243
2568.02	28.5644
2568.97	28.5153
2570.04	28.4276
2570.96	28.5377
2571.92	28.4767
2573.07	28.5392
2574	28.4722
2574.98	28.5556
2576.07	28.3362
2576.98	-208.121
2578.09	28.5442
2579.95	28.6015
2581.1	28.5727
2582.06	28.516
2583.01	28.4882
2584	-208.219
2585.02	28.6386
2585.96	28.5709
2586.98	-208.198
2588	28.5608
2589.03	-208.246
2590.01	28.4462
2590.92	28.5558
2592.01	28.5094
2593.01	28.6529
2593.99	28.3916
2595.08	28.5249
2595.94	28.5752
2597.09	28.5094
2598.04	28.5704
2599.01	28.6129
2600.06	28.5567
2601.03	28.5607
2601.94	28.5926
2603.11	28.5417
2603.94	28.5677
2604.94	28.6074
2606.07	-208.145
2607	28.637
2608.08	28.5464
2609.04	28.5355
2610.01	28.4858
2611.08	28.5503
2612.03	28.5682
2612.99	28.5154
2614.05	28.5673
2614.98	28.5176
2616.12	28.5277
2617.02	-208.098
2617.98	28.5915
2619.09	28.5647
2620.06	28.5791
2620.92	28.5789
2622.16	28.528
2623.02	28.6153
2623.86	28.5003
2625.08	28.55
2625.93	28.5704
2627.09	28.5112
2628.12	28.4926
2628.96	28.5868
2630.06	28.4617
2631	28.5676
2632.02	-208.207
2633.08	28.4594
2633.98	28.6152
2635.06	28.6195
2636	28.6052
2636.97	28.5483
2638.15	28.4517
2639.07	28.5017
2639.99	28.5887
2641.18	28.5135
2642.01	28.5243
2643.01	28.5788
2644.05	28.5379
2645.01	28.5381
2646.22	28.4918
2647.09	28.5776
2647.98	28.4535
2649.17	28.5415
2650.11	28.4988
2650.96	28.5622
2652.14	-208.221
2653.04	-208.207
2654.15	28.5913
2655.12	28.5191
2656.06	28.5867
2657.06	28.5034
2658.06	28.6081
2659.09	-208.25
2660.09	28.4661
2661.01	-208.117
2661.07	28.5446
2663.13	28.5765
2664.03	28.5967
2665.12	28.3918
2666.05	28.6389
2667.04	28.5277
2668.03	28.6343
2669.09	28.527
2669.93	151.648
2671.14	28.6257
2672.04	28.5884
2673.06	28.4721
2674.16	151.858
2674.97	28.5152
2676.17	28.5943
2677.08	28.6295
2678.02	28.6369
2679.15	28.5533
2680.08	28.6468
2681.22	28.6318
2682.09	28.628
2683.09	28.5648
2684.2	28.4155
2685.11	28.4061
2686.07	151.932
2687.09	28.5653
2688.17	28.5245
2689.03	151.773
2690.18	28.4106
2691.04	28.554
2692.18	28.5443
2693.2	28.5488
2694	28.6023
2695.11	28.5174
2696.14	28.585
2697.1	28.4015
2698.22	28.5739
2699.08	151.812
2700.25	28.5198
2701.16	151.953
2702.03	28.6336
2703.22	151.782
2704.22	28.5745
2705.01	28.4622
2706.12	28.6067
2707.17	28.4555
2708.07	28.5492
2709.16	151.931
2710.17	28.5328
2711.26	28.5568
2712.14	151.86
2713.15	28.5447
2714.23	28.6338
2715.19	28.5841
2716.09	151.885
2717.16	28.5246
2718.23	28.5252
2719.29	28.5969
2720.17	151.769
2721.19	28.4028
2722.22	151.854
2723.23	28.4125
2724.2	28.57
2725.21	28.3879
2726.21	28.4565
2727.15	28.5885
2728.29	151.806
2729.18	28.3976
2730.27	151.898
2731.27	151.932
2732.21	28.4744
2733.33	28.4754
2734.19	28.6097
2735.24	28.4316
2736.21	151.86
2737.2	28.426
2738.4	151.933
2739.16	151.906
2740.19	28.4936
2741.32	28.6006
2742.27	28.566
2743.23	28.5705
2744.34	28.5307
2745.26	28.4342
2746.24	28.4517
2747.22	151.886
2748.29	28.5953
2749.39	28.5531
2750.29	28.5537
2751.23	151.706
2752.32	28.5576
2753.26	28.5164
2754.21	28.4975
2755.36	28.4194
2756.24	28.5749
2757.36	28.5645
2758.37	28.5799
2759.21	28.5819
2760.42	28.5263
2761.33	28.5024
2762.28	28.449
2763.33	28.487
2764.35	28.4889
2765.24	28.5615
2766.4	28.6096
2767.41	28.5827
2768.51	28.5167
2769.32	28.5076
2770.4	28.6023
2771.5	28.4491
2772.39	28.4345
