Frequency - Phase	Phase - Phase
2660.1	21.6776
2665.13	21.3741
2669.95	21.1935
2674.98	21.0864
2680.08	20.9833
2685.12	20.7207
2690.22	20.5467
2695.25	20.3405
2700.33	20.0483
2705.08	19.8285
2710.1	142.697
2715.22	142.565
2720.28	19.0425
2725.31	18.7556
2730.36	18.3363
2735.18	18.0612
2740.2	17.7401
2745.37	17.3663
2750.32	17.1301
2755.35	16.6134
2760.42	139.505
2765.27	139.145
2770.35	138.721
2775.39	14.6446
2780.41	14.2875
2785.51	13.6521
2790.54	12.9683
2795.68	12.4754
2800.47	11.9063
2805.51	134.62
2810.58	10.7302
2815.66	10.0243
2820.76	9.6111
2825.72	132.665
2830.65	9.16892
2835.65	9.33298
2840.64	9.96246
2845.61	11.0175
2850.71	135.765
2855.72	14.1179
2860.63	16.3804
2865.24	18.9786
2870.15	21.8454
2874.91	24.9942
2879.72	28.1638
2884.63	31.1826
2889.43	157.803
2894.08	36.7113
2898.93	39.3314
2903.77	41.522
2908.95	43.5786
2913.74	45.345
2918.89	46.7015
2923.68	48.0287
2928.74	172.656
2933.68	49.9348
2938.76	50.7289
2943.82	51.244
2948.96	51.7124
2953.84	175.528
2958.86	52.2885
2963.92	52.4878
2968.94	52.6741
2973.97	52.7523
2979.02	52.6912
2984.12	52.7926
2989.05	52.6871
2994.01	52.466
2999.07	52.3908
3004.17	52.195
3009.25	51.9796
3014.26	51.9288
3019.34	51.6841
3024.18	51.337
3029.18	51.1581
3034.28	51.0451
3039.33	-185.807
3044.4	50.5629
3049.43	50.1312
3054.23	50.029
3059.36	49.7559
3064.42	49.6186
3069.47	49.2279
3074.47	49.0582
3079.46	48.8895
3084.44	48.5279
3089.4	48.1991
3094.5	48.0505
3099.55	47.7472
3104.6	47.5532
3109.6	47.405
3114.68	-189.65
3119.54	46.8787
3124.56	-190.069
3129.65	46.5099
3139.75	46.0564
3144.74	45.8012
3149.59	45.6313
3154.63	45.3204
3159.75	45.1933
3164.74	45.0825
3169.74	44.8443
3174.76	44.6253
3179.55	44.5595
3184.75	44.337
3189.69	44.121
3194.75	44.0361
3199.78	43.8416
3204.93	-193.249
3209.87	43.4672
3214.73	43.3515
3219.77	43.2301
3224.87	42.982
3229.89	42.8561
3234.93	42.7
3239.96	-194.083
3244.79	42.4996
3249.85	42.3838
3254.87	42.1934
3259.91	-194.69
3264.9	41.9267
3270.04	41.7814
3275.02	41.6997
3279.92	-195.222
3284.86	41.3971
3289.96	41.3609
3294.92	41.1401
3299.96	41.1129
3305.04	40.9704
3309.99	40.784
3314.97	40.906
3320.04	40.75
3325.04	40.5062
3330.02	40.4185
3335.06	163.643
3339.94	40.4537
3344.95	163.508
3349.94	40.1492
3355.09	40.0016
3360.08	40.1165
3365.07	39.9417
3370.12	39.8991
3375.01	39.8675
3380.03	39.837
3385.06	39.6877
3390.09	39.6533
3395.14	39.5402
3400.17	39.4325
3404.95	39.3791
3409.98	39.2376
3415.09	39.2776
3420.06	39.2302
3425.1	39.1115
3430.14	39.0525
3435.22	162.131
3439.96	38.9936
3445.15	38.7389
3450.02	38.619
3455.14	38.675
3460.19	161.916
3465.18	38.6674
3470.07	38.4091
3475.08	38.5425
3480.06	38.5032
3485.11	38.4185
3490.17	38.4146
3495.21	161.46
3500.04	38.1402
3505.12	38.1005
3510.08	38.015
3515.14	161.239
3520.18	38.0236
3525.19	161.149
3530.21	37.9309
3535.07	161.05
3540.08	37.8649
3545.13	37.8793
3550.11	37.8246
3555.23	37.7457
3560.23	160.809
3565	160.771
3570.1	37.599
3575.1	37.583
3580.18	37.6042
3585.19	37.5797
3590.17	160.619
3595.25	37.4135
3600.07	37.324
3605.12	37.344
3610.16	160.46
3615.21	37.3817
3620.23	37.1725
3625.24	37.2195
3630.06	37.1033
3635.16	37.2101
3640.17	37.081
3645.18	160.304
3650.19	37.1378
3655.16	37.1161
3660.07	37.0474
3665.17	37.0553
3670.13	36.9604
3675.2	36.9624
3680.28	36.9093
3685.23	36.8181
3690.22	36.8054
3695.09	36.7569
3700.16	36.7008
3705.15	36.7747
3710.18	36.7979
3715.23	159.938
3720.29	36.7747
3725.1	36.6019
3730.11	36.759
3735.17	159.81
3740.15	36.6473
3745.19	36.5822
3750.25	36.6383
3755.26	36.4711
3760.04	36.4222
3765.14	36.5533
3770.2	36.4365
3775.2	36.3814
3780.18	36.5147
3785.25	36.4394
3790.11	36.5667
3795.1	36.4269
3800.13	-200.442
3805.16	36.2927
3810.18	36.3354
3815.28	36.3065
3820.09	36.2869
3825.1	36.1914
3830.12	36.2784
3835.15	36.3266
3840.2	36.2703
3845.24	36.1808
3850.25	-200.674
3855.08	36.1125
