Frequency - Phase	Phase - Phase
2660.1	28.5981
2665.13	28.4944
2669.95	28.4361
2674.98	28.4919
2680.08	28.618
2685.12	28.53
2690.22	28.5666
2695.25	28.5984
2700.33	28.5718
2705.08	28.5439
2710.1	151.656
2715.22	151.787
2720.28	28.571
2725.31	28.5681
2730.36	28.4404
2735.18	28.4581
2740.2	28.4984
2745.37	28.5074
2750.32	28.6145
2755.35	28.5
2760.42	151.827
2765.27	151.88
2770.35	151.933
2775.39	28.3756
2780.41	28.5609
2785.51	28.46
2790.54	28.3778
2795.68	28.5307
2800.47	28.5482
2805.51	151.881
2810.58	28.6084
2815.66	28.4556
2820.76	28.5402
2825.72	151.827
2830.65	28.4245
2835.65	28.3908
2840.64	28.4588
2845.61	28.5195
2850.71	151.86
2855.72	28.3532
2860.63	28.366
2865.24	28.3571
2870.15	28.3392
2874.91	28.3991
2879.72	28.3896
2884.63	28.368
2889.43	152.012
2894.08	28.2515
2898.93	28.3697
2903.77	28.313
2908.95	28.4439
2913.74	28.4472
2918.89	28.3536
2923.68	28.4723
2928.74	152.028
2933.68	28.4438
2938.76	28.4963
2943.82	28.4518
2948.96	28.4635
2953.84	151.887
2958.86	28.4232
2963.92	28.4472
2968.94	28.4983
2973.97	28.4957
2979.02	28.4302
2984.12	28.5999
2989.05	28.6056
2994.01	28.4506
2999.07	28.5038
3004.17	28.4977
3009.25	28.4472
3014.26	28.59
3019.34	28.5503
3024.18	28.3864
3029.18	28.4532
3034.28	28.5729
3039.33	151.979
3044.4	28.591
3049.43	28.3994
3054.23	28.5376
3059.36	28.536
3064.42	28.6573
3069.47	28.4877
3074.47	28.5798
3079.46	28.6587
3084.44	28.5637
3089.4	28.4761
3094.5	28.5606
3099.55	28.504
3104.6	28.5692
3109.6	28.6424
3114.68	-208.175
3119.54	28.5752
3124.56	-208.16
3129.65	28.6368
3139.75	28.6536
3144.74	28.5957
3149.59	28.6141
3154.63	28.4889
3159.75	28.5762
3164.74	28.6456
3169.74	28.6023
3174.76	28.5606
