1002.29	1.9748	0.3	0.000260942783610217
1019.53	1.98146	0.3	0.000260942783610217
1040.57	1.97947	0.3	0.000260942783610217
1060.68	1.97942	0.3	0.000260942783610217
1079.56	1.98094	0.3	0.000260942783610217
1100.63	1.97943	0.3	0.000260942783610217
1119.81	1.98016	0.3	0.000260942783610217
1139.77	1.9801	0.3	0.000260942783610217
1160.04	1.98	0.3	0.000260942783610217
1179.95	1.97981	0.3	0.000260942783610217
1200.03	1.97975	0.3	0.000260942783610217
1220.13	1.97978	0.3	0.000260942783610217
1239.95	1.97993	0.3	0.000260942783610217
1260.23	1.97966	0.3	0.000260942783610217
1280.12	1.97983	0.3	0.000260942783610217
1300.12	1.98009	0.3	0.000260942783610217
1320.16	1.97964	0.3	0.000260942783610217
1340.08	1.97983	0.3	0.000260942783610217
1360	1.97967	0.3	0.000260942783610217
1380.1	1.97977	0.3	0.000260942783610217
1400.01	1.9797	0.3	0.000260942783610217
1420.08	1.97954	0.3	0.000260942783610217
1440.02	1.97928	0.3	0.000260942783610217
1459.94	1.97936	0.3	0.000260942783610217
1480.04	1.97941	0.3	0.000260942783610217
1500	1.97936	0.3	0.000260942783610217
1519.94	1.97911	0.3	0.000260942783610217
1540.05	1.97877	0.3	0.000260942783610217
1559.93	1.97884	0.3	0.000260942783610217
1580.09	1.97874	0.3	0.000260942783610217
1600.02	1.97907	0.3	0.000260942783610217
1620.01	1.97886	0.3	0.000260942783610217
1640.09	1.97893	0.3	0.000260942783610217
1660.02	1.97835	0.3	0.000260942783610217
1679.99	1.97877	0.3	0.000260942783610217
1700.07	1.97854	0.3	0.000260942783610217
1719.94	1.97864	0.3	0.000260942783610217
1740.16	1.97864	0.3	0.000260942783610217
1759.97	1.97845	0.3	0.000260942783610217
1779.97	1.97835	0.3	0.000260942783610217
1800.07	1.97799	0.3	0.000260942783610217
1801.42	1.98729	0.3	0.000260942783610217
1800.96	1.98439	0.3	0.000260942783610217
1801.95	1.98429	0.3	0.000260942783610217
1803.13	1.98413	0.3	0.000260942783610217
1803.93	1.98407	0.3	0.000260942783610217
1805.16	1.98356	0.3	0.000260942783610217
1806.08	1.9841	0.3	0.000260942783610217
1806.94	1.98427	0.3	0.000260942783610217
1808.13	1.98424	0.3	0.000260942783610217
1809.08	1.98397	0.3	0.000260942783610217
1809.97	1.98393	0.3	0.000260942783610217
1811.09	1.98423	0.3	0.000260942783610217
1812.01	1.98421	0.3	0.000260942783610217
1812.93	1.98421	0.3	0.000260942783610217
1814.04	1.9843	0.3	0.000260942783610217
1815.03	1.98407	0.3	0.000260942783610217
1816.16	1.98412	0.3	0.000260942783610217
1817.04	1.98431	0.3	0.000260942783610217
1817.9	1.98434	0.3	0.000260942783610217
1819.13	1.98429	0.3	0.000260942783610217
1820.02	1.98388	0.3	0.000260942783610217
1820.96	1.98411	0.3	0.000260942783610217
1822.07	1.98402	0.3	0.000260942783610217
1823.06	1.98403	0.3	0.000260942783610217
1824.17	1.9841	0.3	0.000260942783610217
1825.06	1.98401	0.3	0.000260942783610217
1825.94	1.98415	0.3	0.000260942783610217
1827.07	1.98408	0.3	0.000260942783610217
1828.08	1.98417	0.3	0.000260942783610217
1828.94	1.98386	0.3	0.000260942783610217
1830.04	1.9839	0.3	0.000260942783610217
1831.03	1.98384	0.3	0.000260942783610217
1831.92	1.98428	0.3	0.000260942783610217
1833.06	1.98392	0.3	0.000260942783610217
1834	1.98385	0.3	0.000260942783610217
1835.12	1.9835	0.3	0.000260942783610217
1836.06	1.98365	0.3	0.000260942783610217
1836.96	1.98376	0.3	0.000260942783610217
1838.05	1.98373	0.3	0.000260942783610217
1839.02	1.98363	0.3	0.000260942783610217
1839.93	1.9838	0.3	0.000260942783610217
1841.05	1.98366	0.3	0.000260942783610217
1842.04	1.98399	0.3	0.000260942783610217
1843.13	1.98397	0.3	0.000260942783610217
1844.08	1.98393	0.3	0.000260942783610217
1845.02	1.98379	0.3	0.000260942783610217
1846.12	1.98386	0.3	0.000260942783610217
1847.05	1.98375	0.3	0.000260942783610217
1847.93	1.98373	0.3	0.000260942783610217
1849.11	1.98372	0.3	0.000260942783610217
1849.97	1.9838	0.3	0.000260942783610217
1850.92	1.98367	0.3	0.000260942783610217
1852.05	1.98373	0.3	0.000260942783610217
1853.05	1.98374	0.3	0.000260942783610217
1854.15	1.98355	0.3	0.000260942783610217
1855.04	1.98367	0.3	0.000260942783610217
1855.99	1.98381	0.3	0.000260942783610217
1857.08	1.98401	0.3	0.000260942783610217
1858.03	1.98381	0.3	0.000260942783610217
1858.91	1.98373	0.3	0.000260942783610217
1860.05	1.9837	0.3	0.000260942783610217
1860.97	1.9836	0.3	0.000260942783610217
1862.1	1.98373	0.3	0.000260942783610217
1863.05	1.9837	0.3	0.000260942783610217
1863.93	1.98364	0.3	0.000260942783610217
1865.14	1.98348	0.3	0.000260942783610217
1866.02	1.98369	0.3	0.000260942783610217
1866.97	1.98341	0.3	0.000260942783610217
1868.05	1.98352	0.3	0.000260942783610217
1868.98	1.98354	0.3	0.000260942783610217
1869.92	1.98355	0.3	0.000260942783610217
1871.07	1.98355	0.3	0.000260942783610217
