1002.29,-1.5879
1019.53,-0.7814
1040.57,-0.962
1060.68,-0.9974
1079.56,-0.9097
1100.63,-0.898
1119.81,-0.976
1139.77,-0.921
1160.04,-0.9995
1179.95,-0.9651
1200.03,-1.013
1220.13,-1.1089
1239.95,-1.0508
1260.23,-1.146
1280.12,-1.2079
1300.12,-1.2215
1320.16,-1.18
1340.08,-1.279
1360,-1.2451
1380.1,-1.269
1400.01,-1.2766
1420.08,-1.3456
1440.02,-1.3244
1459.94,-1.4117
1480.04,-1.4204
1500,-1.4384
1519.94,-1.4853
1540.05,-1.5198
1559.93,-1.5593
1580.09,-1.5826
1600.02,-1.6169
1620.01,-1.6849
1640.09,-1.675
1660.02,-1.7451
1679.99,-1.7549
1700.07,-1.7892
1719.94,-1.8558
1740.16,-1.9025
1759.97,-1.924
1779.97,-1.9641
1801.42,-2.4622
1800.96,-2.0129
1801.95,-2.0274
1803.13,-2.02
1803.93,-1.9892
1805.16,-2.0297
1806.08,-2.033
1806.94,-1.9758
1808.13,-2.0591
1809.08,-2.0582
1809.97,-2.0562
1811.09,-2.0405
1812.01,-2.0712
1812.93,-2.0644
1814.04,-2.0345
1815.03,-2.0512
1816.16,-2.0759
1817.04,-2.033
1817.9,-2.047
1819.13,-2.0833
1820.02,-2.0496
1820.96,-2.097
1822.07,-2.0845
1823.06,-2.0787
1824.17,-2.1094
1825.06,-2.1177
1825.94,-2.0821
1827.07,-2.104
1828.08,-2.1128
1828.94,-2.1372
1830.04,-2.0954
1831.03,-2.0955
1831.92,-2.0672
1833.06,-2.1334
1834,-2.1016
1835.12,-2.1156
1836.06,-2.0712
1836.96,-2.1346
1838.05,-2.086
1839.02,-2.1281
1839.93,-2.0816
1841.05,-2.1321
1842.04,-2.1277
1843.13,-2.1336
1844.08,-2.1328
1845.02,-2.165
1846.12,-2.1277
1847.05,-2.1288
1847.93,-2.1538
1849.11,-2.1548
1849.97,-2.1407
1850.92,-2.1625
1852.05,-2.1314
1853.05,-2.143
1854.15,-2.1811
1855.04,-2.1896
1855.99,-2.1729
1857.08,-2.1566
1858.03,-2.1366
1858.91,-2.1665
1860.05,-2.194
1860.97,-2.163
1862.1,-2.1639
1863.05,-2.1995
1863.93,-2.1472
1865.14,-2.2115
1866.02,-2.2161
1866.97,-2.1821
1868.05,-2.2185
1868.98,-2.1644
1869.92,-2.1617
1871.07,-2.2117
1872.06,-2.2714
1873.08,-2.189
1874.02,-2.2387
1875,-2.204
1876.09,-2.2305
1876.99,-2.201
1877.95,-2.2143
1879.07,-2.2422
1880,-2.2512
1881.1,-2.1783
1882.08,-2.2283
1882.96,-2.2435
1884.09,-2.2303
1885.03,-2.2534
1885.94,-2.256
1887.11,-2.2474
1887.95,-2.2437
1888.9,-2.245
1890.05,-2.2581
1890.93,-2.2936
1892.16,-2.3146
1893.04,-2.2706
1894.04,-2.3101
1895.05,-2.2484
1896.02,-2.2491
1896.92,-2.2978
1898.04,-2.2961
1898.98,-2.2743
1900.11,-2.2531
1900.98,-2.246
1901.94,-2.2348
1903.12,-2.3144
1904.02,-2.2702
1904.94,-2.2761
1906,-2.3019
1907.04,-2.2976
1907.99,-2.3112
1909.06,-2.3378
1909.98,-2.2829
1911.11,-2.3178
1912.11,-2.3165
1913.04,-2.3088
1914.12,-2.3586
1916.01,-2.3692
1917.13,-2.338
1917.97,-2.384
1919.12,-2.374
1920.07,-2.3779
1920.98,-2.3022
1922.14,-2.3504
1922.99,-2.3853
1923.93,-2.3332
1925.05,-2.3608
1925.96,-2.3536
1927.09,-2.3527
1928,-2.3138
1928.93,-2.3459
1930.13,-2.3834
1931.07,-2.3744
1931.93,-2.3524
1933.13,-2.3941
1934.06,-2.416
1934.92,-2.3304
1936.07,-2.3793
1936.88,-2.3488
1938.2,-2.4068
1939.92,-2.3952
1941.07,-2.3681
1942.04,-2.4054
1943.06,-2.3849
1944.01,-2.3736
1944.98,-2.4295
1946.11,-2.3708
1947.08,-2.41
1948.01,-2.3999
1949.11,-2.446
1950.09,-2.425
1951.01,-2.4539
1951.97,-2.4112
1953.07,-2.4276
1953.98,-2.4426
1955.1,-2.437
1955.97,-2.446
1957.07,-2.416
1958.04,-2.4473
1958.91,-2.4067
1960.15,-2.4411
1961.02,-2.4398
1961.9,-2.4803
1963.01,-2.448
1963.99,-2.483
1965.18,-2.452
1966.04,-2.453
1966.81,-2.4428
1968.08,-2.4826
1968.98,-2.5219
1969.93,-2.4324
1971.07,-2.4875
1971.97,-2.5049
1972.94,-2.506
1974.06,-2.52
1975.04,-2.4588
1976.09,-2.4913
1976.99,-2.5038
1977.97,-2.5538
1979.1,-2.562
1980.03,-2.5123
1981,-2.5375
1982.03,-2.5203
1982.97,-2.5232
1984.09,-2.471
1984.95,-2.4859
1985.95,-2.604
1987.08,-2.553
1987.93,-2.5115
1988.95,-2.568
1990.1,-2.555
1990.93,-2.5439
1991.92,-2.545
1993.04,-2.5927
1994.05,-2.577
1995.07,-2.5797
1996.06,-2.6038
1996.96,-2.6232
1997.99,-2.6011
1999,-2.5431
1999.93,-2.5871
2001.08,-2.58
2002.03,-2.5944
2003.07,-2.6137
2004.03,-2.6321
2004.93,-2.5776
2006.02,-2.5678
2007.04,-2.5915
2007.93,-2.628
2009.03,-2.6172
2009.98,-2.6262
2010.89,-2.575
2012.07,-2.6015
2012.96,-2.6251
2014.11,-2.6507
2015,-2.6358
2015.9,-2.6297
2017.1,-2.6567
2017.98,-2.6204
2018.94,-2.6597
2020.08,-2.6622
2021,-2.644
2022.07,-2.647
2022.97,-2.652
2024.04,-2.6623
2025.12,-2.7105
2026.09,-2.6519
2026.97,-2.6969
2028.04,-2.6633
2029.03,-2.6777
2029.86,-2.6985
2030.98,-2.676
2032.01,-2.6751
2033.09,-2.7194
2034.03,-2.6976
2034.99,-2.702
2036.1,-2.736
2037.02,-2.7447
2037.88,-2.7158
2039.04,-2.7063
2040.04,-2.7287
2041.02,-2.6992
2042.03,-2.7247
2042.97,-2.7349
2044.1,-2.7337
2045.05,-2.7628
2045.93,-2.7863
2047.02,-2.7624
2047.95,-2.7626
2049,-2.7605
2050,-2.7425
2051.01,-2.7622
2052.09,-2.7267
2053.06,-2.778
2053.9,-2.7605
2055.03,-2.7684
2056.08,-2.7769
2056.97,-2.779
2058.03,-2.7709
2058.88,-2.7634
2060.04,-2.7881
2061.08,-2.8202
2061.93,-2.7694
2063.05,-2.7594
2063.98,-2.7605
2064.93,-2.8031
2066.11,-2.8198
2066.96,-2.8095
2067.87,-2.7776
2069.08,-2.8276
2069.96,-2.849
2071.07,-2.8348
2071.98,-2.8062
2073,-2.8229
2074.08,-2.8504
2075,-2.8455
2075.94,-2.8324
2077.03,-2.8909
2077.95,-2.8478
2080,-2.8059
2080.97,-2.8539
2082.14,-2.8761
2083.01,-2.885
2083.94,-2.8689
2085.04,-2.8692
2085.97,-2.8915
2086.86,-2.9053
2088.11,-2.9263
2088.94,-2.8933
2090.13,-2.8946
2091.03,-2.9231
2091.95,-2.9551
2093.07,-2.9395
2093.98,-2.9238
2094.91,-2.9194
2095.92,-2.8505
2096.94,-2.9398
2098.06,-2.9076
2098.96,-2.9235
2099.99,-2.9474
2101.08,-2.9953
2102.05,-2.975
2102.97,-2.9464
2104.04,-2.9731
2104.98,-2.9443
2106.12,-2.9912
2107.09,-2.981
2107.96,-2.9784
2109.07,-2.9688
2110,-2.996
2110.88,-2.9679
2112.06,-3.009
2113,-3.0036
2113.91,-3.0129
2115.03,-3.0096
2115.93,-2.9789
2117.15,-3.0394
2118.02,-3.0344
2118.99,-3.0761
2120.07,-3.0288
2121,-3.0043
2121.96,-3.0402
2123.04,-3.0165
2124.03,-3.0512
2125.1,-3.011
2126.04,-3.0452
2126.97,-3.0584
2128.11,-3.0718
2129.01,-3.047
2129.93,-3.0626
2131.02,-3.0615
2131.97,-3.0888
2132.92,-3.0894
2134.09,-3.1331
2135,-3.1122
2136.03,-3.0817
2137,-3.1124
2138.03,-3.1218
2139.02,-3.0612
2140,-3.1041
2140.93,-3.091
2142.03,-3.1209
2142.98,-3.1439
2144.1,-3.1447
2145.11,-3.1337
2145.97,-3.1391
2147.03,-3.111
2148.01,-3.1347
2148.95,-3.1806
2150.05,-3.166
2150.97,-3.1669
2151.91,-3.1638
2153.03,-3.1602
2153.96,-3.1755
2155.07,-3.16
2155.99,-3.1606
2156.86,-3.1712
2158.07,-3.1748
2158.93,-3.1717
2159.95,-3.2432
2161.09,-3.2338
2161.96,-3.1898
2163.17,-3.2467
2164.03,-3.2173
2164.98,-3.238
2166.07,-3.248
2166.98,-3.2031
2167.89,-3.2163
2169.03,-3.214
2170.02,-3.2769
2170.98,-3.2355
2172.04,-3.265
2172.97,-3.29
2174.05,-3.2363
2175.04,-3.2577
2175.92,-3.2607
2177.01,-3.2739
2177.92,-3.2707
2178.91,-3.2806
2180.06,-3.2959
2180.97,-3.2812
2182.14,-3.3178
2183.02,-3.2944
2183.94,-3.2937
2185.07,-3.3235
2186.02,-3.3459
2186.93,-3.351
2188.02,-3.312
2188.94,-3.3172
2190,-3.3393
2191.08,-3.3514
2191.96,-3.3571
2193.09,-3.3493
2194,-3.369
2194.9,-3.3622
2196.05,-3.361
2196.96,-3.3647
2197.93,-3.3936
2199.06,-3.4116
2200.01,-3.4207
2201.14,-3.4129
2202.01,-3.431
2202.93,-3.4137
2204.09,-3.4625
2205.02,-3.4463
2205.92,-3.4177
2207.03,-3.413
2207.98,-3.4446
2208.89,-3.4302
2210.01,-3.4508
2210.99,-3.4537
2212.05,-3.4399
2213.02,-3.4613
2213.96,-3.4789
2215.03,-3.4818
2215.99,-3.4583
2216.89,-3.4696
2218.12,-3.5217
2218.99,-3.5091
2220.02,-3.5002
2221.07,-3.516
2221.92,-3.5012
2223.02,-3.5334
2224,-3.5254
2224.96,-3.5491
2226.12,-3.5419
2226.91,-3.551
2227.97,-3.5496
2229,-3.5462
2229.92,-3.5673
2231.11,-3.5722
2231.95,-3.5521
2232.93,-3.5843
2234.03,-3.5513
2234.97,-3.5749
2235.86,-3.5856
2237.09,-3.6164
2237.91,-3.604
2239.08,-3.5958
2240.01,-3.6347
2240.91,-3.6164
2242.02,-3.612
2242.95,-3.616
2243.97,-3.6471
2245,-3.6301
2245.96,-3.6521
2246.91,-3.6256
2247.98,-3.6359
2248.96,-3.6226
2250.09,-3.6798
2251.08,-3.6741
2251.93,-3.6684
2253.08,-3.6795
2253.98,-3.6898
2254.94,-3.7102
2256.05,-3.7225
2257,-3.7375
2258.05,-3.7008
2258.98,-3.7351
2259.91,-3.6928
2261.08,-3.707
2261.99,-3.7655
2262.89,-3.7125
2264.06,-3.7694
2264.94,-3.7374
2265.89,-3.7712
2267.03,-3.8035
2267.95,-3.8113
2269.04,-3.7552
2270.04,-3.8289
2270.93,-3.7909
2272.08,-3.7661
2272.91,-3.7768
2273.94,-3.8237
2275.02,-3.819
2276.01,-3.8577
2277.07,-3.8062
2278,-3.8405
2278.92,-3.8346
2280.07,-3.8543
2281,-3.8707
2281.96,-3.8437
2283.04,-3.8633
2283.94,-3.8473
2285.11,-3.8879
2286.01,-3.8811
2286.96,-3.8965
2288.11,-3.9279
2288.97,-3.9013
2289.93,-3.9222
2291.11,-3.9483
2291.99,-3.9347
2292.93,-3.9295
2294,-3.9298
2294.92,-3.947
2296.1,-3.9765
2297.01,-3.9761
2297.9,-3.9593
2299.06,-3.9989
2299.93,-3.9586
2300.96,-4.0101
2302.01,-3.9928
2302.92,-3.992
2304.08,-4.0265
2304.99,-3.9952
2305.94,-4.0353
2307.05,-4.0145
2308,-4.0357
2308.92,-4.0321
2310.03,-4.0268
2310.96,-4.0679
2311.88,-4.0378
2312.99,-4.0386
2313.94,-4.0587
2315.06,-4.0646
2316.03,-4.0734
2316.91,-4.0631
2318.05,-4.111
2318.98,-4.0611
2319.9,-4.1162
2321.01,-4.0934
2321.94,-4.1483
2323.03,-4.148
2324,-4.1355
2324.98,-4.1495
2326.1,-4.18
2327,-4.1807
2327.86,-4.132
2329.02,-4.1794
2329.95,-4.2034
2330.95,-4.1979
2332.03,-4.1963
2332.98,-4.2035
2334.01,-4.1924
2334.93,-4.1889
2335.84,-4.1912
2337.04,-4.2128
2337.99,-4.2366
2338.87,-4.2455
2340.03,-4.2377
2340.92,-4.25
2342.08,-4.2621
2343.04,-4.2971
2343.95,-4.3031
2345.08,-4.2984
2345.96,-4.3331
2346.92,-4.3245
2348.11,-4.3077
2349.02,-4.3263
2349.89,-4.373
2351.04,-4.326
2351.9,-4.347
2353.06,-4.341
2354.05,-4.4087
2354.93,-4.34
2356.06,-4.361
2356.98,-4.4075
2357.88,-4.3965
2359.09,-4.3912
2360.01,-4.4427
2361.1,-4.4066
2361.98,-4.4316
2362.91,-4.4324
2364.04,-4.4477
2365,-4.463
2365.91,-4.4388
2367.02,-4.492
2367.96,-4.5141
2368.92,-4.52
2370,-4.4869
2370.97,-4.4985
2372.07,-4.517
2372.94,-4.48
2373.93,-4.5287
2375.05,-4.5312
2376.01,-4.5462
2376.85,-4.5221
2378.02,-4.5822
2378.87,-4.5222
2380.1,-4.6058
2381,-4.603
2381.96,-4.6096
2383.04,-4.5959
2383.98,-4.6215
2384.95,-4.6357
2386.05,-4.6675
2387.9,-4.6771
2388.98,-4.6468
2389.97,-4.6899
2391.03,-4.6987
2392,-4.6619
2392.9,-4.7054
2394.04,-4.6934
2394.97,-4.7304
2395.02,-4.7511
2397.08,-4.7409
2397.97,-4.7448
2399.1,-4.753
2399.95,-4.7076
2400.9,-4.7277
2402.11,-4.8056
2402.94,-4.7737
2403.9,-4.7747
2405.01,-4.8103
2405.96,-4.8257
2406.87,-4.8216
2408,-4.8196
2408.92,-4.8273
2410.08,-4.8486
2410.98,-4.9029
2411.9,-4.8758
2413.07,-4.8981
2414.01,-4.8957
2414.9,-4.9056
2416.08,-4.9385
2416.95,-4.9262
2418.01,-4.9082
2418.99,-4.939
2419.91,-4.9308
2421.04,-4.942
2421.98,-4.9853
2422.9,-4.9843
2424.07,-4.9954
2424.97,-5.0034
2425.87,-5.0316
2427.05,-5.0289
2427.93,-5.0261
2429.08,-5.0618
2430.01,-5.0199
2430.92,-5.0652
2432.02,-5.0447
2432.94,-5.0776
2433.92,-5.076
2435.04,-5.114
2435.9,-5.0683
2437.06,-5.0791
2437.99,-5.1099
2438.94,-5.1354
2440.03,-5.1625
2440.96,-5.1521
2441.88,-5.163
2443,-5.1611
2443.94,-5.1627
2444.91,-5.2298
2446.03,-5.1955
2446.99,-5.2388
2448.07,-5.2532
2449.09,-5.278
2449.92,-5.2448
2451.03,-5.249
2451.95,-5.261
2452.85,-5.2779
2453.98,-5.2883
2454.94,-5.306
2456.07,-5.3433
2456.99,-5.3487
2457.97,-5.3414
2459.06,-5.3864
2459.96,-5.3601
2460.91,-5.38
2462.08,-5.3703
2462.94,-5.3574
2463.88,-5.412
2465,-5.4248
2465.88,-5.4161
2467.1,-5.474
2468.01,-5.4728
2468.93,-5.4936
2470.02,-5.4974
2470.96,-5.4779
2471.87,-5.4765
2473.03,-5.5303
2473.91,-5.519
2475.04,-5.5594
2476.03,-5.5682
2476.92,-5.561
2478,-5.5506
2479.01,-5.596
2479.93,-5.612
2480.99,-5.6178
2481.93,-5.6508
2483.1,-5.6614
2484.03,-5.6629
2484.9,-5.6506
2486.03,-5.6878
2486.99,-5.6622
2487.95,-5.7093
2489.07,-5.7441
2489.95,-5.7396
2490.9,-5.7435
2492.05,-5.7686
2492.92,-5.7825
2494.07,-5.7713
2494.97,-5.7784
2496,-5.8357
2497.03,-5.818
2497.94,-5.8395
2498.93,-5.8778
