Frequency - Phase	Phase - Phase
998.419	130.765
1020.24	151.494
1040.3	151.487
1059.77	27.896
1079.66	27.8235
1100.48	151.713
1119.79	27.7168
1139.77	27.6767
1159.97	27.588
1179.98	27.5619
1200.13	-207.9
1220.25	-207.789
1240	27.3147
1260.15	-207.566
1280	-207.503
1299.93	27.3643
1320.09	-207.3
1340.11	28.2207
1359.9	28.2627
1380.08	28.2207
1400.01	28.2496
1420.12	28.2862
1440.02	28.2747
1459.95	151.898
1480.08	28.2833
1499.99	28.3014
1519.91	28.2468
1540.08	151.9
1559.94	28.252
1580.15	151.869
1600.04	28.2492
1619.96	28.2353
1640.1	151.879
1660.02	28.2636
1679.93	28.2635
1700.07	28.3126
1720.02	28.2823
1740.09	28.2698
1760.07	28.2976
1780	28.2826
1800.12	28.2396
1820	28.2431
1840.01	28.2802
1860.04	-208.099
1880	28.2526
1900.15	28.2983
1920.03	28.3845
1940	28.2894
1960.01	-208.103
1979.98	28.3089
1999.89	28.3149
2020.13	151.928
2040.04	151.811
2060.08	28.2477
2079.98	28.2999
2099.95	28.3001
2120.04	28.2165
2140.01	28.3824
2159.9	28.2677
2180.16	28.2951
2200.01	28.3954
2220.15	28.3221
2240.13	28.3685
2260	151.954
2280.17	151.974
2300.05	28.4066
2319.94	28.294
2340.04	28.3886
2359.99	28.4434
2380.14	28.313
2400.01	28.2923
2419.99	28.3349
2440.06	28.3357
2460.06	28.3224
2479.93	28.3063
2500.04	-208.137
2519.96	28.4381
2540.11	28.3442
2560.04	28.462
2580.01	28.4552
2600.06	-208.019
2620.01	28.2712
2639.95	28.4267
2659.99	28.3813
2680.01	28.3289
2700.16	28.3764
2720.05	28.3615
2740.03	28.3696
2760.15	28.4204
2780.13	28.3558
2800.14	28.4336
2820.34	28.4201
2840.13	28.3569
2860.42	28.3345
2880.37	151.981
2900.44	28.3369
2919.89	28.3392
2919.75	152.095
2959.16	28.5118
2979.34	28.1874
2999.3	151.968
3019.45	28.2869
3039.43	28.4748
3059.44	28.4379
3079.68	28.4625
3099.65	28.4279
3119.58	28.4107
3139.78	-208.056
3159.69	28.3264
3179.72	-207.955
3199.85	28.4237
3219.8	28.5066
3239.91	28.424
3259.89	28.4985
3279.82	28.389
3300.01	28.5347
3319.94	28.5069
3339.84	28.3384
3360.04	28.3705
3380.01	28.5183
3400.15	151.921
3420.07	28.463
3440	28.5034
3460.2	28.4801
3480.08	28.4812
3500	28.4799
3520.09	28.3545
3540.08	28.5149
3560.17	28.4284
3580.17	28.2994
3600.05	28.4752
3620.16	28.4952
3640.12	28.4935
3660.09	28.446
3680.15	28.4816
3700.1	28.55
3720.24	28.4337
3740.11	28.5411
3760.12	28.4594
3780.12	28.4423
3800.06	-207.934
3820	28.4434
3840.18	28.3733
3860.17	28.4498
3880.22	28.5037
3900.1	28.385
3920.02	28.4475
3940.23	28.5203
3960.13	28.4144
3980.06	28.5666
4000.1	28.461
4020.07	152.001
4040.11	28.546
4059.99	28.5285
4079.96	28.5623
4100.15	28.4373
4120.01	28.5888
4139.94	28.478
4160.1	28.4016
4180.03	28.5486
4200.06	28.4448
4220.02	28.541
4239.98	28.5032
4260.12	152.079
4280	28.5571
4299.95	28.5409
4320.06	28.5726
4340.01	28.4068
4360.11	28.437
4380.01	28.4542
4399.99	28.5385
4420.08	28.6527
4440.01	28.5673
4459.96	28.6063
4480.1	28.5328
4500.02	28.5425
4520.1	28.6209
4540.05	28.4702
4559.95	28.5507
4580.1	28.4862
4600.02	28.548
4619.94	28.4672
4640.07	28.5986
4659.91	28.571
4680.18	28.5531
4700	28.5551
4720	28.5411
4740.12	28.6208
4760.02	28.5085
4780	28.6513
4800.08	28.5173
4820.04	28.5775
4840.09	28.5974
4860.03	28.5726
4880.07	28.5267
4900.09	28.5678
4920.01	28.5931
4939.97	28.5665
4960.08	28.5865
4979.99	28.5442
5000.09	28.606
5020.07	28.5669
5040.01	28.647
5060.1	28.5452
5080.02	28.411
5099.98	28.5913
5120.1	28.5521
5140.02	28.602
5160.15	28.6586
5180.05	28.6288
5200.07	28.6172
5220.12	28.569
5240.04	28.6193
5259.96	28.6508
5280.06	28.5652
5300.03	28.5801
5320.11	28.6054
5340.15	28.6064
5360.01	28.6125
5380.16	28.6059
5400.08	28.6423
5420	28.6689
5440.08	28.613
5460.01	28.7082
5480.15	28.6855
5500.09	28.5429
5520	28.5602
5540.15	28.5693
5560.1	28.5531
5580.02	28.6738
5600.13	28.6191
5620.01	28.6737
5640.11	28.638
5660.1	28.5885
5680.06	28.5184
5700.06	28.6334
5720.05	28.6235
5739.95	28.6512
5760.11	28.6277
5780.05	28.6839
5800.12	28.614
5820.06	28.7255
5840.02	28.6671
5860.09	28.6436
5880.08	28.6066
5900	28.6059
5920.04	28.5949
5940.04	28.6648
5960.18	28.6757
5980.09	28.6998
6000	28.6455
6020.11	28.6518
6040.03	28.6391
6060	28.7277
6080.1	28.6173
6100.11	28.681
6119.95	28.7361
6140.15	28.7958
6160.02	28.695
6180.19	28.6274
6200.1	28.7123
6219.99	28.7721
6240.1	28.7466
6259.97	28.5706
6279.99	28.7361
6300.11	28.8171
6320.05	28.6392
6340.14	28.598
6360.06	28.6877
6379.97	28.6766
6400.06	28.7305
6420.04	28.7212
6439.95	28.7153
6460.13	28.7107
6479.97	28.7109
6500.15	28.8022
6520.08	28.6497
6540.04	28.7436
6560.09	28.6529
6580.07	28.6761
6599.93	28.7872
6620.1	28.7535
6640.01	28.6273
6660.1	28.7577
6680.02	28.6848
6700.07	28.7292
6720.14	28.6728
6740.04	28.5883
6759.96	28.8333
6780.11	28.728
6800.06	28.6838
6820.16	28.7973
6840.04	28.8279
6859.98	28.8113
6880.14	28.8433
6900.03	28.8149
6919.96	28.7061
6940.12	28.5881
6960.01	28.6206
6980.17	28.6553
7000.09	28.67
7019.99	28.842
7040.09	28.7166
7060.04	28.6616
7079.88	28.7702
7100.13	28.7446
7119.99	28.6957
7140.15	28.7401
7160.1	28.6794
7180.02	28.7152
7200.16	28.6894
7220.05	28.6973
7239.97	28.6691
7260.08	28.7989
7280	28.689
7300.12	28.6605
7320.11	28.6878
7339.98	28.8204
7360.13	28.6909
7380.03	28.7613
7399.99	28.7623
7420.03	28.7634
7440.02	28.765
7460.12	28.8723
7480.08	28.8582
7499.99	28.7561
7520.18	28.7457
7540.06	28.8453
7559.94	28.855
7580.05	28.6514
7599.99	28.7789
7620.17	28.8341
7640.05	28.8288
7659.96	28.8946
7680.12	28.6221
7700.1	28.7548
7719.97	28.9201
7740.07	28.7245
7760.1	28.9113
7780.16	28.9068
7800.09	28.7435
7820	28.835
7840.16	28.8094
7860.02	28.8377
7880.01	28.7881
7900.12	28.8049
7919.99	28.8273
7940.13	28.8647
7960.06	28.8316
7980.01	28.6771
8000.13	28.7111
8020.15	28.8379
8039.97	28.9016
8060.07	28.8056
8080.01	28.8889
8100.12	28.9125
8120.05	28.9032
8140.01	28.7885
8160.1	28.6907
8180.01	28.8742
8199.98	28.8827
8220.17	28.9375
8240.05	28.8881
8260.1	28.7724
8280.08	28.9573
8300.01	28.7896
8320.09	28.8155
8340.07	28.8385
8359.97	28.8156
8380.06	28.8286
8400.07	28.8759
8420.19	28.8977
8440.07	28.8368
8460	28.7005
8480.1	28.8372
8500.1	28.7813
8520	28.8769
8540.12	28.7669
8560.05	28.8847
8580.13	28.9784
8600.05	28.9205
8619.99	28.8569
8640.16	29.0614
8660.05	28.9704
8680.02	28.8137
8700.15	28.8938
8720.07	28.8164
8740.13	28.9228
8760.08	28.821
8780.03	28.9535
8800.16	28.9804
8820.05	28.9347
8840.01	28.8962
8860.1	28.9001
8880	28.9682
8900.21	28.7987
8920.08	28.9236
8940.05	28.8545
8960.15	28.9088
8980.07	28.8241
8999.98	28.9327
9020.16	28.8735
9040	28.9462
9060.14	28.8685
9080.09	28.8549
9100.01	29.021
9120.18	28.9511
9140.06	28.9884
9160.04	28.7512
9180.11	28.9466
9200.08	28.9161
9219.94	28.7635
9240.07	29.0218
9259.93	28.7847
9280.14	28.995
9300.05	28.9068
9320	28.8499
9340.11	28.7722
9360.11	28.8008
9379.96	28.9508
9400.12	28.9035
9420.03	29.0012
9440.12	28.8833
9460.1	29.0976
9479.99	28.9204
9500.1	28.9693
9519.96	28.9311
9539.99	28.8221
9560.07	29.0486
9580.01	29.0363
9600.19	28.9027
9620.1	29.0022
9640.02	28.9499
9660.12	28.9578
9680.02	28.9937
9699.98	28.9666
9720.07	28.8833
9739.99	28.9549
9760.22	29.0815
9780.12	28.8832
9800.02	29.0815
9820.19	29.1143
9840.02	28.9436
9859.98	28.9437
9880.11	29.105
9900.01	29.0183
9920.14	28.8741
9940.07	28.9928
9959.98	28.9427
9980.06	28.9665
10000.1	29.0503
10020	29.0806
10040.2	29.0447
10060	28.9965
10080.2	29.0143
10100.1	28.8857
10120	28.9555
10140.2	29.0078
10160.1	29.0568
10180	28.9873
