Frequency - Phase	Phase - Phase
2462.09	126.035
2463.91	4.33574
2466.01	4.21361
2468	125.725
2470.12	125.511
2471.99	3.84538
2474.03	3.71931
2476.1	125.228
2478.14	3.4968
2479.9	3.35206
2482.03	124.963
2484.13	3.11628
2486.08	3.08361
2486.15	2.97038
2490.05	2.76385
2492.08	2.60108
2494.18	2.53069
2496.02	124.106
2498.13	2.23543
2500.07	2.07554
2502.17	1.9367
2504.11	1.7624
2506.17	1.63962
2508.13	1.56917
2510.12	1.46018
2512.11	1.17537
2514.08	1.10868
2516.07	0.964943
2518.08	122.61
2520.04	122.483
2522.26	0.568182
2524.25	0.442015
2526.05	0.301602
2528.1	0.181007
2530.19	121.813
2532.22	-0.103506
2534.14	-0.261481
2536.22	-0.416987
2538.16	-0.633405
2540.3	-0.676904
2542.19	-0.966797
2544.09	-0.953589
2546.24	-1.29308
2548.19	-1.38321
2550.15	-1.43446
2552.3	-1.61868
2554.3	-1.8648
2556.16	-1.99331
2558.2	-2.06944
2560.19	-2.24998
2562.33	-2.43934
2564.2	-2.53552
2566.17	-2.74057
2568.36	-2.90307
2570.31	-3.01916
2572.23	-3.27884
2574.16	-3.3445
2576.36	-3.58479
2578.39	-3.68553
2580.26	-3.80766
2582.32	-3.96844
2584.34	-4.13578
2586.2	-242.112
2588.25	-4.41641
2590.29	-4.55598
2592.35	-4.68252
2594.24	-242.692
2596.2	-242.805
2598.39	-243.004
2600.34	-243.088
2602.3	-5.5219
2604.31	-5.70338
2606.5	-243.639
2608.5	-5.97059
2610.31	-243.918
2612.46	-244.022
2614.4	-244.27
2616.51	-6.60144
2618.35	-6.78193
2620.48	-6.85576
2622.56	-7.1235
2624.4	-7.28824
2626.38	-7.39749
2628.44	-7.45419
2630.49	-7.70319
2632.42	-7.78847
2634.36	-7.96235
2636.56	-8.05552
2638.53	-8.29749
2640.52	-245.985
2642.53	-8.70764
2644.46	-8.6394
2646.68	-246.46
2648.45	-8.98777
2650.59	-9.11261
2652.55	-246.667
2654.71	-9.3726
2656.64	-9.48884
2658.63	-9.63176
2660.57	-9.82093
2662.58	-9.73821
2664.55	-10.0306
2666.7	-10.0869
2668.8	-10.2024
2670.83	-10.37
2672.35	-10.4121
2674.75	-10.5832
2676.76	-10.5818
2678.5	-10.6332
2680.88	111.874
2682.75	-10.8682
2684.86	-11.0132
2686.62	-11.0696
2688.73	-11.0419
2690.78	-11.083
2692.82	-11.1202
2694.96	111.545
2696.86	-11.2643
2698.78	-11.2565
2700.82	-11.3789
2702.87	-11.2903
2704.95	-11.2293
2706.79	-11.2669
2708.85	-11.408
2710.95	-11.5292
2712.95	-11.347
2715.19	111.556
2716.85	-11.2796
2719.08	111.782
2720.99	111.782
2723.16	-11.0729
2724.68	-10.9596
2727.17	-11.1855
2729.01	-10.7867
2730.88	-10.5764
2732.86	-10.541
2735.13	112.605
2737.35	-10.3314
2739.3	112.943
2740.99	-9.81914
2743.16	-9.62672
2745.21	113.628
2747.14	-9.18662
2749.07	114.215
2751.18	-8.62877
2753.26	-8.34361
2755.2	-8.02793
2757.19	-7.60981
2759.4	-7.33848
2761.34	-6.76423
2763.23	-6.42761
2765.39	-6.06973
2767.25	-5.43836
2769.37	-4.92886
2771.5	118.641
2773.38	-3.93315
2775.31	-3.3471
2777.51	-2.70598
2779.21	121.196
2780.92	-1.27799
2783.42	-0.690489
2785.27	0.012466
2787.23	0.782937
2789.24	1.72971
2791.37	125.749
2793.17	3.28356
2795.12	4.28389
2797.15	128.52
2799.16	129.538
2800.98	130.621
2802.76	8.43615
2804.61	132.854
2807.21	133.821
2808.8	11.7203
2810.83	12.9538
2812.29	14.4421
2814.81	15.4587
2816.47	16.7121
2818.41	18.0944
2820.35	19.573
2822.14	144.166
2824.28	22.1133
2825.96	23.7475
2828.1	25.0415
2830.12	26.3128
2831.85	151.227
2833.61	29.3826
2835.9	154.099
2837.44	32.2022
2839.27	33.6726
2841.24	158.505
2843.08	36.5684
2844.93	37.9449
2847.23	39.402
2848.94	40.7377
2851.06	42.1905
2852.61	43.4942
2854.64	44.613
2857.01	45.8889
2858.87	47.1533
2860.77	48.2278
2862.61	49.553
2864.32	50.5448
2866.24	51.7172
2868.4	52.7264
2870.43	53.7447
2872.32	54.7022
2874.32	55.6291
2876.35	56.5639
2878.15	57.4773
2880.35	58.2971
2882.44	59.1011
2884.33	59.9653
2886.2	60.772
2888.47	61.4559
2890.29	62.0365
2892.16	62.7673
2894.38	63.3991
2896.39	187.256
2898.14	187.736
2900.15	65.1902
2902.32	65.6382
2904.33	189.278
2906.45	189.791
2908.45	190.234
2910.22	67.5385
2912.32	68.0209
2914.47	68.3647
2916.56	68.6694
2918.53	69.0703
2920.35	69.4956
2922.6	69.8404
2924.35	193.414
2926.61	70.2762
2928.44	70.7043
2930.29	70.9515
2932.67	71.2092
2934.56	194.615
2936.45	71.6716
2938.61	71.7768
2940.59	195.161
2942.57	72.1968
2944.41	72.4729
2946.65	72.5884
2948.81	72.7432
2950.51	72.9766
2952.73	-164.014
2954.66	73.1528
2956.81	73.2872
2958.72	73.3425
2960.85	73.461
2962.74	-163.37
2964.7	-163.209
2966.63	-163.179
2968.81	73.8009
2970.88	73.8825
2973.09	-163.029
2974.8	74.054
2976.88	74.035
2979.13	74.0959
2980.97	74.2194
2983.01	74.3006
2984.95	74.2811
2987.08	74.3319
2988.94	74.3664
2990.88	74.4198
2993.01	74.372
2995.02	74.4062
2996.87	74.3754
2999.06	74.4487
3001.1	74.4522
3003.2	74.3573
3004.97	74.3802
3007.16	74.3301
3009.16	74.3773
3011.26	74.2899
3013.06	74.2905
3015.19	74.2417
3017.23	74.1564
3019.4	74.2661
3021.19	74.1503
3023.18	-163.059
3025.36	74.0507
3027.08	-163.074
3029.29	-163.174
3033.29	73.9318
3035.31	73.8821
3037.31	-163.504
3039.28	-163.322
3041.38	73.7612
3043.17	73.7449
3045.32	73.7232
3047.38	-163.654
3049.47	73.4456
3051.34	73.456
3053.36	73.4392
3055.44	73.3749
3057.52	73.3594
3059.35	73.3239
3061.52	73.1274
3063.47	73.1377
3065.38	72.9392
3067.4	72.9472
3069.57	72.8576
3071.48	72.8225
3073.39	72.731
3075.54	72.6603
3077.5	72.6192
3079.59	72.4955
3081.55	72.4482
3083.57	72.3915
3085.58	72.3587
3087.54	72.2369
3089.54	72.1336
3091.57	72.0312
3093.6	71.9603
3095.76	71.834
3097.53	71.8965
3099.68	71.6149
3101.64	71.7036
3103.56	71.5445
3105.7	71.4357
3107.68	71.4151
3109.59	-166.095
3111.51	71.1784
3113.56	71.2382
3115.77	71.061
3117.8	70.9865
3119.58	70.7836
3123.78	70.6851
3125.79	70.6694
3127.67	70.5665
3129.81	70.4375
3131.79	70.4246
3133.75	70.3766
3135.54	-167.406
3137.73	70.0975
3139.75	70.0479
3141.75	69.9546
3143.64	69.9366
3145.75	69.8234
3147.88	69.7966
3149.78	69.6091
3151.74	69.5828
3153.81	69.3961
3155.9	-168.442
3157.71	69.218
3159.77	69.1747
3161.8	69.027
3163.89	69.0215
3165.82	68.9497
3167.73	68.801
3169.8	68.7167
3171.9	68.6584
3173.84	68.4754
3175.82	68.4888
3177.91	68.2744
3179.77	68.2685
3181.83	68.164
3183.86	68.1667
3187.82	67.8688
3189.84	67.8084
3191.87	-170.081
3193.9	67.676
3197.9	67.6066
3199.94	67.5388
3201.99	67.3161
3203.82	-170.618
3205.87	-170.649
3207.93	67.1392
3210.01	-171.009
3211.88	67.01
3214.01	66.9226
3216.02	66.8019
3218.08	66.6927
3219.87	66.5046
3221.9	66.5422
3224.07	66.3385
3225.92	66.2921
3228.02	66.2698
3229.99	66.2422
3232.03	-171.782
3233.86	66.0597
3235.92	65.9622
3238.05	65.9389
3240.06	-172.216
3242	65.6287
3243.98	-172.396
3246.08	65.5953
3248.18	65.5276
3250.06	65.3999
3252.03	65.245
3254.09	65.1973
3256.04	65.1682
3258.02	65.1042
3260.05	-172.948
3262.13	64.9459
3264.11	64.8573
3266.07	64.7371
3268.05	64.6791
3270.19	64.6574
3272.11	64.5376
3276.07	-173.83
3278.19	64.3516
3280.08	64.2207
3282.02	-174.16
3284.08	64.0702
3286.22	63.9738
3288.03	63.9244
3290.11	63.8469
3292.19	63.7097
3294.21	-174.569
3296.16	-174.669
3298.11	-174.606
3300.23	63.4734
3302.05	63.2972
3304.15	-174.979
3306.06	63.2482
3308.13	63.1749
3310.23	63.025
3312.19	63.068
3314.22	62.9029
3316.23	-175.406
3318.12	62.7529
3320.3	62.62
3322.22	62.6521
3324.17	62.7428
3326.12	-175.705
3328.22	62.3372
3330.22	62.3885
3332.39	62.2837
3333.96	184.112
3336.06	62.1986
3338.01	62.2288
3339.87	62.1577
3341.91	62.0078
3344.04	183.668
3345.99	183.689
3347.99	61.8462
3350.01	183.561
3351.94	61.7108
3354.16	61.7089
3355.97	61.5388
3358	61.5843
3360.12	61.4518
3362.17	61.3498
3364.03	61.3596
3366.04	61.2588
3368.06	61.2469
3370.09	61.1796
3371.93	61.0981
3374.12	60.9947
3376.08	182.622
3378.01	60.8705
3379.99	60.8236
3382.08	60.7113
3384.06	60.6936
3385.99	182.244
3388.07	60.4809
3390.03	60.5034
3392.11	60.3666
3393.95	60.4268
3396	60.2826
3398.08	60.129
3400.05	60.1045
3402.06	60.0078
3404.11	60.0134
3406.08	60.0054
3408.21	59.9755
3410.1	59.8045
3412.02	59.8153
3414.07	59.7567
3416.1	59.7295
3417.99	59.793
3420.05	59.5002
3422.11	59.481
3423.97	59.4263
3426.06	59.3693
3428.11	59.4139
3430.05	59.3839
3431.99	59.1553
3434.02	59.1278
3436.13	59.154
3438.2	59.0483
3440.1	180.62
3442.17	58.9155
3444.08	58.8787
3446.15	58.7746
3448.07	58.8201
3450.01	58.738
3452.13	58.6477
3454.19	58.603
3456.08	58.6743
3458.11	58.5936
3460.11	58.421
3461.99	58.3529
3464.04	58.2504
3466.07	58.2085
3468.19	58.1869
3470.07	58.197
3472.12	58.0869
3474.2	58.0779
3476.18	58.0705
3478.1	57.9008
3480.08	57.8725
3482.19	57.9971
3484.06	57.9
3486.02	57.8059
3488.13	57.7321
3490.17	57.699
3492.22	57.4491
3494.19	57.5134
3496.04	57.3985
3498.22	57.3785
3500.12	57.3416
3502.11	57.3234
3504.14	57.4611
3506.26	57.2511
3508.1	57.0929
3510.15	57.0749
3512.19	57.0432
3514.2	57.0895
3516.05	57.0062
3518.1	56.9637
3520.14	56.8449
3522.27	56.8077
3524.08	56.7494
3526.15	56.6674
3528.23	56.6479
3530.14	178.092
3532.09	56.5491
3534.2	56.553
3536.19	56.511
3538.17	56.4779
3540.17	56.3945
3542.14	56.3311
3544.19	56.2875
3546.12	56.2205
3548.14	56.2368
3550.18	56.2103
3552.18	56.0531
3554.09	56.0568
3556.1	55.9538
3558.14	56.0025
3560.21	55.8941
3562.12	55.8842
3564.21	55.8311
3566.22	55.7352
3568.28	55.7967
3570.07	55.7873
3572.18	55.6923
3574.16	176.962
3576.25	55.677
3578.03	55.5667
3580.21	55.4985
3582.29	55.3699
3584.08	55.4754
3586.09	55.3104
3588.2	55.2835
3590.19	55.3019
3592.09	55.2441
3594.16	55.277
3596.17	55.2335
3598.26	55.1765
3600.13	55.1855
3602.19	54.9465
3604.24	55.0504
3606.22	54.9977
3608.08	54.8633
3610.17	54.956
3612.23	54.8434
3614.22	54.8097
3616.12	176.069
3618.16	54.7499
3620.22	54.6158
3622.08	54.6127
3624.09	175.869
3626.16	54.5879
3628.16	54.5417
3630.09	54.4306
3632.12	54.4231
3634.17	175.764
3636.24	54.358
3638.13	54.3005
3640.13	54.3132
3642.25	54.1924
3644.22	175.465
3646.13	54.1607
3648.17	54.128
3650.19	54.0847
3652.28	175.356
3654.11	53.9927
3656.16	53.9947
3658.22	54.029
3660.06	53.8865
3662.15	53.8816
3664.25	53.8246
3666.22	53.7916
3668.14	53.7305
3670.19	53.8223
3672.19	53.7202
3674.26	174.912
3676.15	53.6015
3678.18	174.853
3680.2	53.4853
3682.3	53.4654
3684.21	53.4722
3686.2	53.404
3688.18	-185.328
3690.3	53.3081
3692.1	53.2888
3694.2	53.2507
3696.26	53.2351
3698.15	53.2121
3700.11	-185.47
3702.23	53.1133
3704.21	53.0861
3706.12	53.1836
3708.16	53.0683
3710.24	53.016
3712.29	53.0212
3714.13	52.8905
3716.16	-185.904
3718.17	-186.031
3720.24	-185.987
3722.1	52.7243
3724.2	52.8629
3726.24	52.7296
3728.26	52.7388
3730.09	52.7795
3732.18	-186.217
3734.2	-186.181
3736.14	52.4939
3738.15	52.5009
3740.23	52.4782
3742.22	52.425
3744.07	52.4951
3746.17	52.2967
3748.22	-186.366
3750.24	52.3674
3752.12	52.3066
3756.19	52.2799
3758.22	52.2298
3760.12	52.2525
3762.22	52.1717
3764.19	52.0868
3766.32	52.0159
3768.11	-186.828
3770.2	51.9309
3772.27	51.9532
3774.3	51.9414
3776.13	-186.95
3778.24	51.9222
3780.28	51.912
3782.1	51.8929
3784.15	-187.085
3786.17	51.8156
3790.13	51.7445
3792.11	51.8647
3794.21	51.6617
3796.25	51.646
3798.14	51.5073
3800.18	51.6055
3802.2	51.6088
3804.26	51.4981
3806.14	51.3156
3808.11	-187.374
3810.28	51.5087
3812.28	51.395
3814.1	51.3849
3816.17	51.2868
3818.3	51.2947
3818.21	51.2715
3822.16	51.2118
3824.23	51.2677
3826.26	51.3532
3828.09	51.208
3830.2	51.1927
3832.19	51.1035
3834.27	50.9953
3836.13	51.1126
3838.14	51.0464
3840.21	51.085
3842.19	50.973
3844.17	50.9953
3846.15	50.9632
3848.15	50.9626
3850.21	50.901
3852.18	50.9625
3854.2	50.8506
