Frequency - Phase	Phase - Phase
2462.09	-209.057
2463.91	29.3383
2466.01	29.3772
2468	-209.019
2470.12	-209.086
2471.99	29.3478
2474.03	29.329
2476.1	-209.014
2478.14	29.3761
2479.9	29.3308
2482.03	-208.955
2484.13	29.3696
2486.08	29.4153
2486.15	29.329
2490.05	29.3707
2492.08	29.3205
2494.18	29.3904
2496.02	-208.92
2498.13	29.3476
2500.07	29.3095
2502.17	29.3131
2504.11	29.2943
2506.17	29.2731
2508.13	29.3156
2510.12	29.383
2512.11	29.2063
2514.08	29.2451
2516.07	29.2325
2518.08	-208.947
2520.04	-208.979
2522.26	29.2956
2524.25	29.3259
2526.05	29.2675
2528.1	29.294
2530.19	-208.933
2532.22	29.3161
2534.14	29.2943
2536.22	29.2743
2538.16	29.2006
2540.3	29.3114
2542.19	29.1529
2544.09	29.2869
2546.24	29.122
2548.19	29.166
2550.15	29.2552
2552.3	29.2455
2554.3	29.1217
2556.16	29.1226
2558.2	29.1838
2560.19	29.1272
2562.33	29.1533
2564.2	29.1774
2566.17	29.0967
2568.36	29.1256
2570.31	29.1289
2572.23	29.0458
2574.16	29.1005
2576.36	29.0439
2578.39	29.0896
2580.26	29.0936
2582.32	29.1319
2584.34	29.1118
2586.2	-208.726
2588.25	29.1435
2590.29	29.0806
2592.35	29.1588
2594.24	-208.7
2596.2	-208.701
2598.39	-208.715
2600.34	-208.676
2602.3	29.0678
2604.31	29.0463
2606.5	-208.714
2608.5	29.1009
2610.31	-208.725
2612.46	-208.651
2614.4	-208.765
2616.51	29.0448
2618.35	29.0183
2620.48	29.1296
2622.56	28.983
2624.4	28.9545
2626.38	28.9833
2628.44	29.0446
2630.49	28.9779
2632.42	29.0383
2634.36	28.9641
2636.56	29.0653
2638.53	28.9279
2640.52	-208.597
2642.53	28.8299
2644.46	28.962
2646.68	-208.643
2648.45	28.9169
2650.59	28.9387
2652.55	-208.515
2654.71	28.936
2656.64	28.9117
2658.63	28.9552
2660.57	28.8153
2662.58	28.9616
2664.55	28.8233
2666.7	28.8766
2668.8	28.8665
2670.83	28.8408
2672.35	28.7574
2674.75	28.78
2676.76	28.8819
2678.5	28.861
2680.88	151.515
2682.75	28.812
2684.86	28.7588
2686.62	28.7191
2688.73	28.8184
2690.78	28.8225
2692.82	28.8387
2694.96	151.628
2696.86	28.8099
2698.78	28.7967
2700.82	28.6786
2702.87	28.8471
2704.95	28.8776
2706.79	28.8026
2708.85	28.6977
2710.95	28.5833
2712.95	28.7017
