Frequency - Phase	Phase - Phase
2457.97	31.9209
2460	32.0676
2462.07	-207.258
2463.91	31.9857
2465.96	31.9554
2468.03	-207.216
2470.08	31.9912
2471.96	31.9319
2474.04	31.9005
2476.07	31.9831
2478.08	31.9477
2479.97	-207.24
2482.04	32.0142
2484.05	32.0478
2486.14	31.8758
2487.95	31.942
2490.04	32.094
2492.07	32.0111
2494.1	-207.154
2495.99	32.06
2498.11	31.961
2500.12	31.9822
2502.01	-207.098
2503.97	-207.174
2506.12	-207.217
2508.08	32.0523
2509.93	-207.083
2512	32.0063
2514.02	-207.047
2516.05	31.997
2517.91	31.9676
2520.02	31.9724
2522.09	32.0721
2524.09	31.9648
2526	-207.211
2528	-207.11
2530.05	32.0459
2532.16	31.9496
2533.93	31.997
2536.07	32.0209
2538.04	32.0817
2540.11	-207.136
2542.03	32.0411
2543.98	32.087
2546.03	32.1505
2547.92	32.0081
2550.02	32.146
2552.05	31.9974
2554.11	31.9943
2555.94	32.0027
2557.97	32.1819
2560.07	32.1193
2562.11	-207.157
2563.98	32.0072
2566	-207.044
2568.06	32.1206
2570.1	-207.06
2571.93	-207.014
2574.02	32.1027
2576.08	32.1628
2578.17	-207.027
2579.91	-207.021
2582.02	32.1554
2584.01	32.0431
2585.94	32.1267
2588.06	32.167
2589.97	-207.084
2592.05	32.0227
2593.95	32.1511
2596.03	32.1532
2598.01	-207.067
2600.08	32.0859
2601.99	32.1582
2603.97	32.1562
2606.08	31.9968
2608.12	32.1628
2609.91	32.1744
2612.03	32.1794
2614.12	32.0944
2616.13	32.2284
2617.91	32.096
2620.04	32.2136
2622.04	32.0891
2623.91	32.115
2625.96	32.0445
2628.01	32.0671
2630.1	32.0652
2631.94	-206.964
2634.04	32.0602
2636.11	32.1012
2638.08	-207.019
2639.88	32.2154
2642.03	32.1788
2643.99	32.2094
2646.09	32.1763
2647.88	-206.988
2650.04	32.1254
2652.09	32.08
2654.06	32.2022
2656	32.1074
2658.06	32.0487
2660.11	32.0887
2662.1	32.2667
2664.02	32.2174
2666.02	32.2508
2668.07	32.1898
2669.93	32.2644
2671.99	32.2235
2674	32.2471
2676.03	32.2908
2677.92	32.2579
2679.92	152.964
2681.99	32.2523
2684.11	32.132
2685.95	32.2895
2687.96	152.978
2690.08	32.2411
2692.07	32.2045
2693.98	32.1683
2696.02	32.2857
2698.12	32.1356
2700.14	153.036
2702.03	32.2956
2703.95	32.1493
2706.09	32.2903
2707.88	32.2384
2709.92	32.2213
2712.05	32.2646
2714.13	153.027
2715.98	32.1374
2718.03	32.1419
2720.01	32.1028
2722.08	152.866
2724	32.2585
2726.04	153.004
2728.03	32.2348
2730.17	153.034
2732.01	32.2641
2734.01	32.2653
2736.05	32.2999
2738.05	32.2753
2739.89	32.233
2742.05	32.2558
2744.03	32.2681
2745.85	32.3729
2748	32.4013
2750.09	153.039
2752.08	32.2411
2753.96	32.2992
2755.95	32.2791
2758	32.2767
2760.07	32.329
2761.94	153.046
2764.03	32.3085
2766.08	153.099
2768.09	32.2905
2770.01	32.1616
2771.96	153.098
2774.06	32.19
2776.11	32.2686
2777.97	32.3337
2780.04	32.3245
2782.06	32.344
2783.94	32.3287
2786	32.2548
2787.98	32.2648
2790.09	32.3368
2791.97	32.2232
2793.95	153.113
2795.99	32.3627
2798.04	32.371
2799.97	32.3233
2802.01	153.104
2804.08	32.2887
2806.09	32.3138
2807.99	153.095
2810.01	32.2905
2812.11	32.453
2814.13	32.2604
2815.99	153.152
2818.05	32.2358
2820.08	153.161
2821.89	32.4457
2823.92	32.2773
2826.05	32.3614
2828.06	153.193
2829.97	32.2604
2831.98	32.262
2834	32.3594
2836.13	32.3537
2837.92	32.4137
2840.05	32.3081
2842.09	32.4333
2844.1	32.462
2845.95	32.386
2848.04	32.3131
2850.03	32.3312
2852.11	32.4337
2853.99	32.2925
2856.06	32.4123
2858.03	32.3233
2860.15	32.3257
2861.98	32.3314
2863.98	32.4756
2866.08	153.259
2867.85	32.3085
2869.95	32.4012
2872.07	153.215
2874.02	32.4562
2875.99	32.3042
2878.02	32.4502
2880.06	153.21
2882.05	32.3441
2883.96	32.4693
2885.98	153.11
2888.05	153.149
2890.1	153.298
2891.96	32.4766
2894.02	153.317
2896.03	32.4155
2898.11	32.3574
2900.01	32.4951
2902.06	32.5272
2904.08	32.4747
2905.91	32.376
2907.99	32.4105
2910.11	32.4044
2912.08	32.5101
2913.93	153.186
2916.01	32.4142
2918.07	32.381
2920.1	32.4827
2921.92	32.3945
2924.02	32.3888
2926.05	32.3269
2928.06	32.3704
2929.92	153.243
2932.01	32.4277
2934.07	32.3664
2936.1	32.537
2937.94	32.479
2940.09	32.4604
2942.09	32.5344
2943.89	32.4928
2946.02	32.3739
2948.11	32.3454
2950.05	153.308
2951.94	153.202
2953.98	32.3999
2956.02	32.4902
2958.14	153.32
2959.96	32.3935
2962.05	32.5378
2964.1	32.5258
2966.08	32.4399
2968	32.3828
2969.98	32.5048
2972.08	32.4736
2974.16	153.263
2976	32.471
2978.04	32.5149
2980.12	32.4727
2981.95	32.4999
2983.97	153.356
2986	153.315
2988.1	32.5841
2989.97	32.5604
2992.03	32.4493
2994.01	32.6169
2996.06	32.5398
2997.97	153.397
2999.94	32.5833
3002.09	32.5576
3004.02	32.5371
3005.93	32.5655
3008.07	32.6137
3010.07	32.5902
3012.12	32.6093
3013.99	153.334
3016.04	32.4695
3018.11	32.4309
3020.09	32.59
3021.96	32.5426
3024.05	32.4493
3026.1	32.638
3027.97	32.462
3030.02	32.5345
3032.04	153.307
3034.07	32.4645
3036	32.4505
3038.03	32.4947
3040.01	32.5828
3042.11	153.351
3043.95	32.4888
3045.97	32.6052
3048.07	32.5304
3050.13	32.5165
3051.93	32.6658
3054.02	32.6208
3056.07	32.6157
3058.17	32.5933
3059.97	32.5665
3062.07	32.5994
3064.11	32.6392
3065.94	32.5213
3068.01	153.358
3070.03	32.6112
3072.12	32.5102
3073.94	32.6151
3076.05	153.292
3078.1	32.536
3080.1	32.7083
3081.98	32.597
3084.01	32.545
3086.1	32.4975
3088.17	32.5334
3090	32.6172
3091.97	32.6807
3094.08	32.517
3096.1	32.7141
3097.97	32.6593
3100.01	-206.526
3102.1	-206.494
3103.92	32.6144
3106.01	32.4788
3108.06	32.4981
3110.16	32.5947
3111.95	32.7015
3114.01	-206.553
3116.08	-206.68
3118.17	-206.664
3119.99	32.598
3121.98	32.6047
3124.07	32.7001
3126.08	32.6351
3127.93	32.6268
3129.96	32.6663
3132.1	32.6536
3134.11	32.6931
3135.94	32.5817
3138	32.6794
3140.08	32.7246
3141.94	32.7479
3143.96	32.5984
3146.07	32.7016
3148.08	32.5993
3149.95	32.7523
3154.05	32.6857
3156.09	32.693
3157.98	32.5941
3160.02	32.6775
3161.99	32.625
3164.11	32.6189
3165.95	32.5637
3168.04	32.6372
3170.14	32.7395
3172.06	32.7622
3174	32.7093
3176.02	32.5833
3178.11	32.6643
3179.99	32.7303
3181.94	-206.594
3184.02	32.7403
3186.13	32.649
3187.94	32.8087
3190.02	32.6498
3192.04	32.6477
3194.02	32.8779
3195.9	32.6912
3198.06	32.7143
3200.07	-206.452
3202.11	32.6492
3203.99	32.646
3206.07	32.7139
3208.06	32.741
3210.08	-206.455
3211.92	32.6741
3214	-206.589
3216.06	32.6863
3218.16	32.8398
3219.99	32.7725
3222.03	32.7663
3224.07	32.8434
3225.91	32.7004
3228.03	-206.476
3230.04	32.7858
3232.09	-206.465
3233.96	32.6449
3236.04	32.6515
3238.1	32.7175
3240.12	32.7107
3242.03	-206.541
3244.06	32.7503
3246.1	32.8143
3248.1	32.8631
3249.97	32.6502
3252.01	32.8574
3254.07	32.7184
3256.12	-206.441
3258.03	32.7659
3260.06	32.8082
3262.1	32.6492
3263.94	32.7523
3266.01	32.7189
3268	32.8209
3270.14	32.7203
3272.05	32.6995
3273.96	32.8422
3276.06	32.8406
3278.08	32.7921
3279.95	32.7896
3282.04	32.7026
3284.09	-206.426
3286.07	32.8457
3288.01	32.7119
3290	32.8083
3292.11	32.7796
3294.12	32.8456
3296.01	-206.471
3298.08	32.7443
3300.01	-206.416
3301.99	32.7054
3303.98	32.816
3306.1	-206.366
3308.02	-206.304
3309.94	-206.38
3312.03	32.8294
3314.08	-206.49
3316.05	32.8602
3318.03	32.688
3320.02	32.8043
3322.09	32.8268
3324.13	32.8947
3325.99	32.7136
3327.94	-206.318
3330.09	32.8614
3332.07	-206.307
3334	32.9102
3336.02	32.6953
3338.11	32.9255
3339.9	32.9597
3342.08	32.9062
3344.03	32.8117
3346.09	32.8428
3348.02	153.662
3350.05	32.9556
3352.07	32.8778
3354.11	32.8016
3355.93	32.8602
3357.92	32.8451
3360.02	32.8757
3362.15	32.9518
3363.96	32.8144
3366.01	32.9013
3368.17	32.8525
3370.12	32.6985
3371.97	32.8085
3374.04	32.9402
3376.11	153.664
3378.01	32.9061
3379.94	33.0271
3382.12	32.9355
3384.11	32.901
3385.98	32.9241
3388	153.773
3390.02	32.9666
3392.1	32.7869
3393.91	32.9703
3395.97	32.9667
3398.06	32.9575
3400.11	153.763
3401.97	32.9883
3404	153.786
3406.11	32.8518
3408.13	32.9674
3410.02	32.86
3412.04	32.9991
3414.05	153.709
3416.16	32.8952
3417.97	33.0314
3419.97	153.657
3422.06	33.0146
3423.86	32.9707
3426.07	32.8976
3428.1	32.9195
3430.1	33.019
3431.94	33.012
3434.01	32.9176
3436.07	32.8369
3438.12	32.9488
3440.01	32.8602
3442.03	32.8739
3444.05	153.739
3446.15	32.9808
3447.95	32.9671
3450.05	32.9708
3452.06	32.9303
3454.11	33.0179
3455.98	33.01
3458.04	153.71
3460.02	33.0495
3461.92	153.625
3464	33.0261
3466.05	153.661
3468.16	33.0738
3469.97	32.9385
3471.95	153.759
3474.09	33.0039
3476.1	33.0075
3477.93	32.9404
3479.98	32.9457
3482.12	32.9561
3484.11	33.0023
3485.96	33.0061
3487.99	153.649
3490.07	33.1385
3492.13	33.0939
3493.99	153.808
3496.01	32.9744
3498.06	32.9309
3500.03	32.9225
3502.03	32.8809
3504.07	33.1013
3506.11	32.8812
3507.95	153.894
3510.03	32.8721
3512.07	33.1063
3514.04	33.1141
3515.96	33.0733
3518.01	32.9673
3520.06	33.0591
3522.12	33.0159
3524.02	33.0103
3526.04	33.0427
3528.11	33.1507
3530.14	33.1472
3532	33.0572
3534.05	33.0827
3536.09	33.0418
3537.97	32.9731
3539.95	33.1151
3542.05	153.777
3544.08	32.948
3545.96	153.774
3547.96	33.1504
3550.12	32.8837
3552.07	33.1761
3554	33.0348
3555.99	33.048
3558.1	33.1044
3560.05	33.072
3561.99	33.083
3564.01	32.9664
3566.07	33.0337
3568.06	153.979
3569.99	33.1068
3572.09	33.0481
3574.08	33.1493
3576.08	33.0616
3577.94	33.1563
3580.06	33.1609
3582.07	153.969
3583.92	33.0599
3586.02	33.095
3588.07	33.1625
3590.12	153.903
3591.94	33.0338
3593.96	33.1648
3596.03	33.1609
3598.12	33.1526
3599.95	33.1441
3602.02	153.891
3604.04	33.2278
3606.12	33.1305
3607.97	33.181
3609.98	33.1347
3612.06	33.1694
3614.13	33.149
3615.97	33.0114
3618.06	33.1418
3620.13	33.0436
3621.94	33.2165
3623.98	33.1548
3626.04	32.9885
3628.05	33.0654
3630.02	33.1421
3632.01	33.1355
3634.1	33.1505
3636.1	33.1454
3637.95	33.054
3639.99	33.0601
3642.05	33.0716
3644.12	33.1994
3645.92	153.945
3648.01	33.1671
3650.04	153.938
3652.15	33.1073
3653.99	33.1539
3656.05	33.1206
3658.04	153.932
3659.94	33.1539
3661.96	33.1683
3664.07	33.0742
3666.13	33.2284
3667.95	33.1313
3670.04	33.1255
3671.99	33.1515
3674.08	33.0763
3675.94	33.2264
3678.02	33.2188
3680.05	33.2494
3682.19	153.88
3683.97	33.2868
3686.02	33.2764
3688.11	33.2075
3690.15	33.2268
3692	33.2483
3694.03	154.035
3696.08	33.254
3697.88	33.1791
3700	33.2886
3702.03	33.2323
3704.12	33.2227
3705.94	33.0498
3708.01	153.899
3710.05	33.0517
3712.12	33.142
3713.96	33.14
3716.02	33.1362
3718.03	33.2416
3720.09	33.1852
3722.01	33.2017
3724.03	33.2002
3726.09	33.3305
3728.12	153.968
3730	33.1811
3732.05	33.2303
3734.08	33.2401
3735.93	33.294
3738.01	33.2745
3740.03	33.2892
3742.06	33.102
3743.92	33.2701
3745.97	33.2849
3748	154.061
3750.11	33.1533
3752	33.1721
3753.99	33.2978
3755.99	33.2685
3758.08	33.3127
3759.89	33.2968
3761.96	33.3209
3764.11	33.1515
3766.19	33.296
3767.96	33.2898
3770.03	33.275
3772.14	33.3019
3774.06	33.1995
3775.99	33.3143
3778.05	-205.919
3780.08	33.1868
3782	33.4132
3783.96	33.3035
3786.06	-205.892
3788.06	33.3146
3790.01	33.3313
3791.94	33.2425
3794.06	33.2885
3796.1	33.2602
3797.93	33.2228
3800.02	33.3606
3802.06	33.3501
3804.11	-205.885
3805.99	-205.914
3808.09	-205.831
3810.1	33.2321
3812.11	33.2458
3813.99	33.343
3816.08	33.3419
3818.09	33.3485
3820	33.1973
3822.04	33.2888
3824.08	33.2233
3826.11	-205.987
3827.91	33.2568
3829.97	33.374
3832.08	33.2727
3834.12	33.4041
3835.97	33.2655
3838.08	33.2949
3840.08	33.2735
3842.17	33.2949
3844.01	33.3642
3845.97	33.365
3848.03	33.4489
3850.03	33.4462
3852.04	-206
3854.04	-205.817
3856.08	33.3013
3857.93	33.3246
3860.04	-205.931
3862.08	33.3959
3864.09	33.333
3865.99	33.2612
3868.05	33.3738
3870.08	33.405
3872.16	33.4021
3873.89	33.3797
3876.05	33.2813
3878	33.4137
3880.05	33.4962
3881.99	-205.789
3883.96	33.4364
3886.03	-205.764
3888.15	33.4167
3889.96	33.4353
3891.99	33.4688
3894.12	-205.826
3895.92	33.4371
3898.03	33.3581
3899.97	-205.833
3902.09	33.4541
3903.93	33.3278
3905.99	33.4659
3908.06	33.2985
3910.09	33.4361
3911.96	33.4314
3913.99	33.3447
3916.08	33.4307
3918.08	33.372
3919.92	33.4173
3922.02	33.381
3924.06	33.4655
3926.04	33.5131
3928.01	33.427
3930.09	33.2967
3932.15	33.3676
3934.07	33.513
3935.97	33.5185
3938.05	33.4271
3940	33.4108
3941.95	33.4655
3943.98	33.5078
3946.02	33.3798
3948.14	33.3786
3949.99	33.4204
3951.98	33.4816
3954.13	33.467
3956.2	33.4022
3958.01	33.4167
3960.02	33.466
3962.04	33.4813
3963.98	33.452
3965.93	33.3568
3968.02	33.41
3970.13	33.3781
3972.08	33.5526
3974.04	33.4585
3976.1	33.5023
3978.11	33.4088
3980.01	33.5091
3982	33.4775
3984.05	33.3521
3986.17	33.4185
3987.87	33.4387
3989.91	33.4789
3992.02	33.5139
3994.14	33.5117
3995.92	-205.778
3997.98	33.4427
4000.04	154.181
4002.07	33.3662
4003.95	154.43
4006	33.5896
4008.13	154.095
4010.12	33.4285
4011.95	33.6233
4014.02	33.4937
4016.05	33.5941
4017.88	33.5221
4019.99	33.4602
4022.11	33.4451
4024.09	33.6188
4025.95	33.4443
4027.97	33.6039
4030.06	33.4626
4032.12	33.4802
4034	33.5752
4035.95	33.5143
4038.08	154.238
4040.06	33.5488
4041.94	33.5447
4043.89	154.286
4046.08	33.5613
4048.05	33.5984
4050.05	154.31
4052.12	33.5681
4054.07	33.3675
4055.94	33.5961
4058.01	33.552
4060.08	33.6111
4062.07	33.4864
4063.92	33.4794
4066.01	33.585
4068.06	33.6487
4070.16	33.6155
4071.92	33.6266
4074	33.6088
4076.1	33.6465
4078.11	33.5336
4079.91	33.6312
4081.96	33.6472
4084.05	33.6143
4086.12	33.5882
4087.94	33.6349
4090.03	33.555
4092.08	33.6164
4093.9	33.5823
4096.05	33.5092
4098.08	33.6526
4100.07	33.5496
4101.99	33.6874
4103.92	33.6071
4106.01	154.454
4108.11	33.574
4109.89	33.6424
4112	33.6894
4114.02	33.5717
4116.12	33.6573
4117.99	33.6889
4119.97	33.6455
4122.13	154.412
4124.14	33.54
4125.99	33.5803
4128.03	33.6375
4130.03	33.6201
4132.15	33.6243
4133.93	33.6092
4136.05	33.6331
4138.15	33.4899
4139.96	33.605
4141.99	33.5033
4144.05	33.7177
4146.13	33.688
4147.98	33.6802
4150.03	33.6858
4152.11	33.715
4154.13	33.6683
4155.97	33.6476
4157.99	33.7047
4160.07	33.7537
4162.08	33.7083
4164.01	33.6793
4166.1	33.6151
4168.08	33.7158
4170.14	154.454
4171.98	154.515
4173.99	33.6185
4176.12	33.7044
4177.93	33.6886
4179.99	33.7257
4182.02	33.7051
4184.04	154.516
4186	33.6776
4188.02	33.7823
4190.05	33.72
4192.12	33.7491
4193.95	33.8051
4196.02	33.7229
4198.05	33.7986
4200.14	33.7562
4201.98	33.7296
4204.07	33.7238
4206.12	154.458
4208.1	33.7819
4209.99	33.5853
4211.98	33.7793
4214.14	33.7854
4215.94	33.7153
4217.93	33.6395
4220.07	33.751
4222.13	33.6268
4223.94	33.8508
4226.04	33.7151
