Frequency - Phase	Phase - Phase
7520.04	30.1873
7540.11	30.2917
7560.01	30.1555
7580.11	30.143
7600.02	30.1249
7620.15	30.2444
7640.07	30.1113
7660.05	30.2003
7680.17	30.2492
7700.05	30.2358
7720.01	30.339
7740.07	30.0821
7760.01	30.2224
7780.13	30.1714
7800.06	30.2246
7819.98	30.2277
7840.08	30.1704
7860.07	30.189
7879.98	30.1543
7900.1	30.225
7920.06	30.1087
7940.14	30.2933
7960.05	30.3242
7979.94	30.1622
8000.12	30.2188
8020.04	30.2261
8040.04	30.2369
8060.07	30.1208
8080.03	30.2379
8100.15	30.2428
8120.07	30.133
8139.98	30.0561
8160.11	30.0724
8180.04	30.2667
8200.03	30.1658
8220.17	30.1678
8240.1	30.3005
8260.13	30.2812
8280.04	30.1557
8299.99	30.2888
8320.13	30.315
8340.12	30.2341
8359.99	30.1271
8380.13	30.147
8400.04	30.1964
8420.18	30.207
8440.1	30.2242
8460.03	30.3259
8480.11	30.1554
8500.09	30.2269
8519.97	30.2437
8540.13	30.2048
8559.96	30.2318
8580.04	30.2348
8600.07	30.183
8619.95	30.2739
8640.1	30.2722
8660.04	30.2681
8680.04	30.2395
8720.09	30.2743
8740.16	30.3939
8760.13	30.3339
8780.06	30.2344
8800.12	30.3603
8820.13	30.3294
8839.95	30.2287
8860.12	30.2259
8880.03	30.1846
8900.21	30.2012
8920.13	30.4105
8939.99	30.3986
8960.2	30.3109
8980.08	30.1342
9000.01	30.3588
9020.13	30.2501
9040.07	30.1506
9060.2	30.3023
9080.07	30.3839
9099.97	30.2712
9120.12	30.2122
9140.08	30.2479
9160.02	30.2624
9180.1	30.2545
9200.07	30.3171
9219.9	30.3195
9240.15	30.1923
9260.04	30.3177
9280.16	30.1972
9300.1	30.262
9319.95	30.2615
9340.18	30.1995
9360.06	30.2953
9380.03	30.2916
9400.12	30.3268
9420.02	30.2678
9440.12	30.1617
9460.04	30.2629
9480.03	30.2857
9500.12	30.2797
9520.17	30.2729
9540.01	30.4211
9560.19	30.1847
9580.02	30.3487
9600.18	30.3661
9620.11	30.392
9660.12	30.2772
9680.05	30.3654
9699.96	30.4661
9720.16	30.4076
9740.02	30.3777
9760.14	30.4691
9780.1	30.4255
9800.06	30.3905
9820.1	30.3447
9840.08	30.3093
9859.94	30.2272
9880.09	30.4515
9900.04	30.2762
9920.25	30.4364
9940.06	30.4953
9960.01	30.2127
9980.07	30.3599
10000	30.308
10020	30.3153
10040.1	30.4191
10060.1	30.4203
10080.2	30.4088
10100.1	30.4729
10120.1	30.2215
10140.2	30.2676
10160.1	30.4324
10180	30.5277
10200.1	30.4214
10220.1	30.3638
10240.2	30.434
10260.1	30.2709
10280	30.4697
10300.1	30.3884
10320.1	30.3542
10340	30.4259
10360.1	30.3596
10380	30.4313
10400.2	30.4414
10420.1	30.2719
10440.1	30.3638
10460.2	30.1659
10480.1	30.4259
10500	30.3743
10520.1	30.2757
10560.2	30.439
10580.1	30.3262
10600	30.3872
10620.2	30.4536
10640.1	30.2909
10660.1	30.2774
10680.2	30.3413
10700	30.4238
10720.2	30.4943
10740.1	30.3709
10760	30.4373
10780.2	30.2468
10800.1	30.4702
10820	30.3332
10840.1	30.3852
10860.1	30.3908
10880.2	30.4482
10900.1	30.3338
10920	30.4671
10940.1	30.2267
10960.1	30.437
10980	30.2887
11000.1	30.3711
11020.1	30.5654
11040.2	30.4731
11060.1	30.315
11080	30.4033
11100.1	30.5652
11120.1	30.3899
11140.1	30.4269
11160.2	30.4162
11180.1	30.3266
11200.1	30.4111
11220.1	30.5279
11240.1	30.325
11260.2	30.4607
11280.1	30.3691
11300	30.3944
11320.1	30.2777
11340	30.4896
11360.2	30.5291
11380.1	30.3342
11400.1	30.516
11420.1	30.5079
11440.1	30.3074
11459.9	30.4142
11480.2	30.4581
11500.1	30.5874
11520.2	30.4471
11540.1	30.4185
11560.1	30.3878
11580.1	30.5478
11600.1	30.4845
11620	30.5221
11640.1	30.5113
11660.1	30.4718
11680.1	30.4079
11700.2	30.518
11720	30.5464
11740.2	30.5464
11760.1	30.3479
11780	30.5863
11800.1	30.6055
11820	30.4513
11840.2	30.4662
11860	30.5544
11880.1	30.4793
11900.1	30.6528
11920.1	30.597
11940	30.5514
11960.1	30.3797
11980	30.5878
12000.1	30.6128
12020.1	30.6359
12040.1	30.4737
12060.2	30.5166
12080.1	30.5514
12100	30.6296
12120.2	30.4707
12140.1	30.4839
12160.2	30.4335
12180.1	30.4744
12200.1	30.4473
12220.2	30.4762
12240.1	30.3915
12260	30.7518
12280.1	30.4357
12300.1	30.5721
12320	30.4781
12340.2	30.439
12360	30.5407
12380.2	30.5411
12400.1	30.4761
12420	30.5186
12440.2	30.4853
12460.1	30.428
12480	30.351
12500.1	30.4604
12520	30.5741
12540.2	30.5525
12560.1	30.6065
12580	30.596
12600.2	30.5883
12620.1	30.445
12640	30.6975
12660.2	30.7138
12680	30.732
12700.2	30.5804
12720.1	30.7015
