Frequency - Phase	Phase - Phase
2126.9	32.0427
2128.11	31.9211
2129.02	32.022
2129.94	152.112
2131.06	152.071
2132	31.8869
2132.99	32.0645
2134.05	32.0022
2135.02	32.0749
2136.12	152.081
2137.01	32.0312
2137.96	152.053
2139.11	31.9806
2139.96	32.0486
2140.95	31.8893
2142.06	31.8874
2143.03	31.8756
2144.07	152.054
2145.06	152.14
2145.94	31.9437
2147.05	152.093
2148.05	32.0386
2148.96	32.0783
2150.07	32.0489
2151.02	32.0875
2151.93	152.041
2153.08	31.8883
2153.99	31.9806
2155.11	32.0612
2156.12	31.9952
2156.92	152.126
2158.07	32.0183
2159.08	31.9297
2160.01	31.9093
2161.05	32.0621
2161.99	32.0119
2163.11	152.175
2164.02	31.9168
2165.02	31.9419
2166.12	32.114
2166.95	32.1092
2167.95	31.916
2169.07	31.9397
2169.97	152.067
2171.01	32.0542
2172.09	32.1139
2172.92	31.9493
2174.11	32.076
2175.04	31.9772
2175.98	32.0921
2177.04	32.0091
2178.04	31.9553
2178.95	31.9607
2180.09	152.112
2181.09	31.8575
2182.11	152.093
2183.03	31.9812
2183.89	32.0228
2185.16	152.134
2186.05	32.0087
2187	31.9669
2188.08	32.0638
2188.95	31.9668
2189.95	152.025
2191.05	152.142
2192	32.0912
2193.1	152.214
2194.03	32.1087
2194.94	32.1447
2196.14	32.1029
2196.98	152.1
2197.91	32.1307
2198.98	32.085
2199.96	32.0511
2201.08	152.184
2201.99	32.0047
2203.01	32.0327
2204.11	152.114
2205.02	152.208
2205.93	32.0156
2207.05	152.092
2208	31.9637
2208.93	32.0145
2210.04	152.117
2210.95	32.0784
2212.13	31.9138
2213.05	32.0458
2213.96	32.0898
2215.06	31.9952
2215.96	152.223
2216.92	32.1396
2218.09	32.0964
2218.99	32.0416
2220.07	152.139
2221.05	152.136
2221.99	32.1839
2223.1	32.0306
2224.02	152.284
2224.93	32.1215
2226.06	152.141
2226.95	32.0575
2227.88	31.9976
2229.04	32.0783
2229.94	32.155
2231.17	32.1316
2232.02	32.0866
2232.92	152.138
2234.04	152.196
2234.96	152.159
2235.93	32.133
2237.06	32.1726
2237.98	32.0016
2239.1	152.192
2240.04	32.0841
2240.96	152.205
2242.09	152.142
2243.01	32.0492
2243.97	32.1038
2245.08	32.0067
2246.07	152.114
2246.94	32.1511
2248.08	32.1175
2248.97	32.1982
2250.11	32.171
2251.04	32.1226
2251.89	32.1655
2253.06	32.0367
2254.04	152.126
2254.95	32.1922
2256.03	32.2032
2257.04	31.972
2258.15	152.138
2258.98	152.195
2260.02	32.009
2261.09	32.0967
2262.02	32.0543
2262.98	31.9912
2264.03	32.1107
2264.99	32.0887
2265.95	32.0854
2267.02	31.9897
2267.99	32.1607
2269.17	152.191
2270.06	32.0981
2270.94	32.1686
2272.06	152.179
2272.96	152.186
2274	152.208
2275.07	152.233
2275.99	32.1495
2277.12	32.174
2278.05	32.1265
2279.03	32.123
2280.08	152.177
2281.03	32.0584
2281.94	32.0845
2283.04	32.0866
2283.94	32.1712
2285.12	32.0638
2286.06	32.1093
2286.99	32.0754
2288.07	152.189
2288.99	152.208
2289.96	32.2126
2291.06	32.2448
2291.99	152.225
2292.88	32.0829
2294.06	32.0509
2294.99	152.329
2296.04	152.381
2297.06	32.16
2297.98	32.2297
